Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) creator,(case) variant,(case) variant-index,concept:name,lifecycle:transition,org:resource
77,Create Purchase Requisition,Miu Hanwan,2011/01/10 20:22:00.000,2011/01/10 20:52:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Create Purchase Requisition,complete,Miu Hanwan
77,Create Request for Quotation,Kim Passa,2011/01/11 05:04:00.000,2011/01/11 05:10:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Create Request for Quotation,complete,Kim Passa
77,Analyze Request for Quotation,Magdalena Predutta,2011/01/12 10:56:00.000,2011/01/12 11:23:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Analyze Request for Quotation,complete,Magdalena Predutta
77,Amend Request for Quotation,Esmana Liubiata,2011/01/12 12:13:00.000,2011/01/12 12:25:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Amend Request for Quotation,complete,Esmana Liubiata
77,Analyze Request for Quotation,Magdalena Predutta,2011/01/12 13:27:00.000,2011/01/12 13:47:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Analyze Request for Quotation,complete,Magdalena Predutta
77,Send Request for Quotation to Supplier,Karel de Groot,2011/01/12 17:13:00.000,2011/01/12 17:38:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Send Request for Quotation to Supplier,complete,Karel de Groot
77,Create Quotation comparison Map,Karel de Groot,2011/01/12 17:58:00.000,2011/01/12 22:52:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Create Quotation comparison Map,complete,Karel de Groot
77,Analyze Quotation Comparison Map,Nico Ojenbeer,2011/01/13 05:55:00.000,2011/01/13 06:13:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Analyze Quotation Comparison Map,complete,Nico Ojenbeer
77,Choose best option,Esmana Liubiata,2011/01/13 06:13:00.000,2011/01/13 06:13:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Choose best option,complete,Esmana Liubiata
77,Settle Conditions With Supplier,Francois de Perrier,2011/01/14 15:32:00.000,2011/01/15 05:47:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Settle Conditions With Supplier,complete,Francois de Perrier
77,Create Purchase Order,Karel de Groot,2011/01/15 10:48:00.000,2011/01/15 11:00:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Create Purchase Order,complete,Karel de Groot
77,Confirm Purchase Order,Kiu Kan,2011/01/17 12:01:00.000,2011/01/17 12:35:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Confirm Purchase Order,complete,Kiu Kan
77,Deliver Goods Services,Carmen Finacse,2011/01/19 00:45:00.000,2011/01/19 04:50:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Deliver Goods Services,complete,Carmen Finacse
77,Release Purchase Order,Nico Ojenbeer,2011/01/19 12:54:00.000,2011/01/19 12:55:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Release Purchase Order,complete,Nico Ojenbeer
77,Approve Purchase Order for payment,Karel de Groot,2011/01/19 18:00:00.000,2011/01/19 18:01:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Approve Purchase Order for payment,complete,Karel de Groot
77,Send Invoice,Kiu Kan,2011/01/22 13:49:00.000,2011/01/22 13:49:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Send Invoice,complete,Kiu Kan
77,Release Supplier's Invoice,Karalda Nimwada,2011/01/23 04:02:00.000,2011/01/23 04:08:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Release Supplier's Invoice,complete,Karalda Nimwada
77,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/23 04:08:00.000,2011/01/23 04:08:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Authorize Supplier's Invoice payment,complete,Pedro Alvares
77,Pay Invoice,Pedro Alvares,2011/01/23 04:35:00.000,2011/01/23 04:48:00.000,Variant 8,8,Fluxicon Disco,Variant 8,8,Pay Invoice,complete,Pedro Alvares
78,Create Purchase Requisition,Anna Kaufmann,2011/01/10 20:35:00.000,2011/01/10 21:25:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Purchase Requisition,complete,Anna Kaufmann
78,Create Request for Quotation,Miu Hanwan,2011/01/11 02:59:00.000,2011/01/11 03:05:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Request for Quotation,complete,Miu Hanwan
78,Analyze Request for Quotation,Magdalena Predutta,2011/01/12 09:12:00.000,2011/01/12 09:40:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Analyze Request for Quotation,complete,Magdalena Predutta
78,Send Request for Quotation to Supplier,Magdalena Predutta,2011/01/13 00:51:00.000,2011/01/13 01:12:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Send Request for Quotation to Supplier,complete,Magdalena Predutta
78,Create Quotation comparison Map,Karel de Groot,2011/01/13 05:28:00.000,2011/01/13 07:44:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Quotation comparison Map,complete,Karel de Groot
78,Analyze Quotation Comparison Map,Esmana Liubiata,2011/01/13 14:24:00.000,2011/01/13 14:57:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Analyze Quotation Comparison Map,complete,Esmana Liubiata
78,Choose best option,Penn Osterwalder,2011/01/13 14:57:00.000,2011/01/13 14:57:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Choose best option,complete,Penn Osterwalder
78,Settle Conditions With Supplier,Magdalena Predutta,2011/01/13 23:09:00.000,2011/01/14 04:44:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Settle Conditions With Supplier,complete,Magdalena Predutta
78,Create Purchase Order,Magdalena Predutta,2011/01/14 16:23:00.000,2011/01/14 16:33:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Purchase Order,complete,Magdalena Predutta
78,Confirm Purchase Order,Karen Clarens,2011/01/18 23:18:00.000,2011/01/18 23:38:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Confirm Purchase Order,complete,Karen Clarens
78,Deliver Goods Services,Kiu Kan,2011/01/20 19:11:00.000,2011/01/22 13:49:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Deliver Goods Services,complete,Kiu Kan
78,Release Purchase Order,Alberto Duport,2011/01/22 21:08:00.000,2011/01/22 21:09:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Release Purchase Order,complete,Alberto Duport
78,Approve Purchase Order for payment,Francois de Perrier,2011/01/23 10:26:00.000,2011/01/23 10:27:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Approve Purchase Order for payment,complete,Francois de Perrier
78,Send Invoice,Esmeralda Clay,2011/01/25 05:32:00.000,2011/01/25 05:32:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Send Invoice,complete,Esmeralda Clay
78,Release Supplier's Invoice,Pedro Alvares,2011/01/25 19:58:00.000,2011/01/25 20:01:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Release Supplier's Invoice,complete,Pedro Alvares
78,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/25 20:01:00.000,2011/01/25 20:01:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Authorize Supplier's Invoice payment,complete,Pedro Alvares
78,Pay Invoice,Pedro Alvares,2011/01/25 20:20:00.000,2011/01/25 20:31:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Pay Invoice,complete,Pedro Alvares
79,Create Purchase Requisition,Elvira Lores,2011/01/10 21:10:00.000,2011/01/10 21:56:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Purchase Requisition,complete,Elvira Lores
79,Analyze Purchase Requisition,Maris Freeman,2011/01/11 14:32:00.000,2011/01/11 14:37:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Analyze Purchase Requisition,complete,Maris Freeman
79,Create Request for Quotation,Francis Odell,2011/01/11 14:41:00.000,2011/01/11 14:43:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Request for Quotation,complete,Francis Odell
79,Analyze Request for Quotation,Magdalena Predutta,2011/01/12 11:53:00.000,2011/01/12 12:10:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Analyze Request for Quotation,complete,Magdalena Predutta
79,Send Request for Quotation to Supplier,Francois de Perrier,2011/01/12 22:27:00.000,2011/01/12 22:57:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Send Request for Quotation to Supplier,complete,Francois de Perrier
79,Create Quotation comparison Map,Karel de Groot,2011/01/12 23:11:00.000,2011/01/12 23:52:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Quotation comparison Map,complete,Karel de Groot
79,Analyze Quotation Comparison Map,Alberto Duport,2011/01/13 06:37:00.000,2011/01/13 07:03:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Analyze Quotation Comparison Map,complete,Alberto Duport
79,Choose best option,Penn Osterwalder,2011/01/13 07:03:00.000,2011/01/13 07:03:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Choose best option,complete,Penn Osterwalder
79,Settle Conditions With Supplier,Magdalena Predutta,2011/01/13 10:15:00.000,2011/01/13 14:14:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Settle Conditions With Supplier,complete,Magdalena Predutta
79,Create Purchase Order,Karel de Groot,2011/01/14 06:55:00.000,2011/01/14 07:06:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Purchase Order,complete,Karel de Groot
79,Confirm Purchase Order,Esmeralda Clay,2011/01/14 12:34:00.000,2011/01/14 13:04:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Confirm Purchase Order,complete,Esmeralda Clay
79,Deliver Goods Services,Karen Clarens,2011/01/16 14:01:00.000,2011/01/17 03:14:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Deliver Goods Services,complete,Karen Clarens
79,Release Purchase Order,Penn Osterwalder,2011/01/17 11:02:00.000,2011/01/17 11:03:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Release Purchase Order,complete,Penn Osterwalder
79,Approve Purchase Order for payment,Francois de Perrier,2011/01/18 05:38:00.000,2011/01/18 05:39:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Approve Purchase Order for payment,complete,Francois de Perrier
79,Send Invoice,Esmeralda Clay,2011/01/19 18:15:00.000,2011/01/19 18:15:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Send Invoice,complete,Esmeralda Clay
79,Release Supplier's Invoice,Karalda Nimwada,2011/01/20 08:37:00.000,2011/01/20 08:42:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Release Supplier's Invoice,complete,Karalda Nimwada
79,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/20 08:44:00.000,2011/01/20 08:44:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Authorize Supplier's Invoice payment,complete,Pedro Alvares
79,Pay Invoice,Karalda Nimwada,2011/01/20 09:39:00.000,2011/01/20 09:50:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Pay Invoice,complete,Karalda Nimwada
80,Create Purchase Requisition,Tesca Lobes,2011/01/10 23:58:00.000,2011/01/11 00:22:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Create Purchase Requisition,complete,Tesca Lobes
80,Analyze Purchase Requisition,Heinz Gutschmidt,2011/01/11 19:40:00.000,2011/01/11 19:46:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Analyze Purchase Requisition,complete,Heinz Gutschmidt
80,Create Request for Quotation,Heinz Gutschmidt,2011/01/11 19:53:00.000,2011/01/11 19:56:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Create Request for Quotation,complete,Heinz Gutschmidt
80,Analyze Request for Quotation,Francois de Perrier,2011/01/12 04:14:00.000,2011/01/12 04:35:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Analyze Request for Quotation,complete,Francois de Perrier
80,Amend Request for Quotation,Penn Osterwalder,2011/01/12 05:24:00.000,2011/01/12 05:37:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Amend Request for Quotation,complete,Penn Osterwalder
80,Analyze Request for Quotation,Karel de Groot,2011/01/12 08:34:00.000,2011/01/12 08:59:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Analyze Request for Quotation,complete,Karel de Groot
80,Amend Request for Quotation,Kim Passa,2011/01/12 09:40:00.000,2011/01/12 09:47:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Amend Request for Quotation,complete,Kim Passa
80,Analyze Request for Quotation,Magdalena Predutta,2011/01/12 14:15:00.000,2011/01/12 14:34:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Analyze Request for Quotation,complete,Magdalena Predutta
80,Amend Request for Quotation,Esmana Liubiata,2011/01/12 15:24:00.000,2011/01/12 15:31:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Amend Request for Quotation,complete,Esmana Liubiata
80,Analyze Request for Quotation,Karel de Groot,2011/01/12 17:38:00.000,2011/01/12 17:58:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Analyze Request for Quotation,complete,Karel de Groot
80,Amend Request for Quotation,Anna Kaufmann,2011/01/12 18:43:00.000,2011/01/12 18:54:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Amend Request for Quotation,complete,Anna Kaufmann
80,Analyze Request for Quotation,Karel de Groot,2011/01/14 20:31:00.000,2011/01/14 20:53:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Analyze Request for Quotation,complete,Karel de Groot
80,Send Request for Quotation to Supplier,Francois de Perrier,2011/01/16 00:37:00.000,2011/01/16 00:54:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Send Request for Quotation to Supplier,complete,Francois de Perrier
80,Create Quotation comparison Map,Francois de Perrier,2011/01/16 07:05:00.000,2011/01/16 10:24:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Create Quotation comparison Map,complete,Francois de Perrier
80,Analyze Quotation Comparison Map,Alberto Duport,2011/01/16 16:57:00.000,2011/01/16 17:06:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Analyze Quotation Comparison Map,complete,Alberto Duport
80,Choose best option,Penn Osterwalder,2011/01/16 17:06:00.000,2011/01/16 17:06:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Choose best option,complete,Penn Osterwalder
80,Settle Conditions With Supplier,Karel de Groot,2011/01/16 22:07:00.000,2011/01/17 03:54:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Settle Conditions With Supplier,complete,Karel de Groot
80,Create Purchase Order,Karel de Groot,2011/01/17 04:48:00.000,2011/01/17 04:58:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Create Purchase Order,complete,Karel de Groot
80,Confirm Purchase Order,Kiu Kan,2011/01/17 11:07:00.000,2011/01/17 11:27:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Confirm Purchase Order,complete,Kiu Kan
80,Deliver Goods Services,Sean Manney,2011/01/21 03:29:00.000,2011/01/23 01:33:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Deliver Goods Services,complete,Sean Manney
80,Release Purchase Order,Nico Ojenbeer,2011/01/23 09:03:00.000,2011/01/23 09:04:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Release Purchase Order,complete,Nico Ojenbeer
80,Approve Purchase Order for payment,Magdalena Predutta,2011/01/23 15:13:00.000,2011/01/23 15:14:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Approve Purchase Order for payment,complete,Magdalena Predutta
80,Send Invoice,Carmen Finacse,2011/01/25 17:33:00.000,2011/01/25 17:33:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Send Invoice,complete,Carmen Finacse
80,Release Supplier's Invoice,Pedro Alvares,2011/01/26 07:55:00.000,2011/01/26 08:01:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Release Supplier's Invoice,complete,Pedro Alvares
80,Authorize Supplier's Invoice payment,Pedro Alvares,2011/01/26 08:01:00.000,2011/01/26 08:01:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Authorize Supplier's Invoice payment,complete,Pedro Alvares
80,Pay Invoice,Pedro Alvares,2011/01/26 08:28:00.000,2011/01/26 08:35:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Pay Invoice,complete,Pedro Alvares
81,Create Purchase Requisition,Alberto Duport,2011/01/11 00:53:00.000,2011/01/11 01:12:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Create Purchase Requisition,complete,Alberto Duport
81,Analyze Purchase Requisition,Heinz Gutschmidt,2011/01/11 19:24:00.000,2011/01/11 19:29:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Analyze Purchase Requisition,complete,Heinz Gutschmidt
81,Create Request for Quotation,Maris Freeman,2011/01/11 19:35:00.000,2011/01/11 19:37:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Create Request for Quotation,complete,Maris Freeman
81,Analyze Request for Quotation,Francois de Perrier,2011/01/12 11:31:00.000,2011/01/12 11:55:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Analyze Request for Quotation,complete,Francois de Perrier
81,Amend Request for Quotation,Elvira Lores,2011/01/12 12:51:00.000,2011/01/12 12:59:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Amend Request for Quotation,complete,Elvira Lores
81,Analyze Request for Quotation,Francois de Perrier,2011/01/12 14:18:00.000,2011/01/12 14:46:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Analyze Request for Quotation,complete,Francois de Perrier
81,Amend Request for Quotation,Nico Ojenbeer,2011/01/12 15:36:00.000,2011/01/12 15:43:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Amend Request for Quotation,complete,Nico Ojenbeer
81,Analyze Request for Quotation,Magdalena Predutta,2011/01/12 17:05:00.000,2011/01/12 17:26:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Analyze Request for Quotation,complete,Magdalena Predutta
81,Amend Request for Quotation,Fjodor Kowalski,2011/01/12 18:16:00.000,2011/01/12 18:30:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Amend Request for Quotation,complete,Fjodor Kowalski
81,Analyze Request for Quotation,Francois de Perrier,2011/01/12 21:09:00.000,2011/01/12 21:41:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Analyze Request for Quotation,complete,Francois de Perrier
81,Amend Request for Quotation,Christian Francois,2011/01/12 22:33:00.000,2011/01/12 22:47:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Amend Request for Quotation,complete,Christian Francois
81,Analyze Request for Quotation,Karel de Groot,2011/01/13 15:14:00.000,2011/01/13 15:53:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Analyze Request for Quotation,complete,Karel de Groot
81,Send Request for Quotation to Supplier,Karel de Groot,2011/01/14 07:34:00.000,2011/01/14 07:48:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Send Request for Quotation to Supplier,complete,Karel de Groot
81,Create Quotation comparison Map,Francois de Perrier,2011/01/14 13:01:00.000,2011/01/14 15:32:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Create Quotation comparison Map,complete,Francois de Perrier
81,Analyze Quotation Comparison Map,Esmana Liubiata,2011/01/14 21:41:00.000,2011/01/14 21:51:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Analyze Quotation Comparison Map,complete,Esmana Liubiata
81,Choose best option,Alberto Duport,2011/01/14 21:51:00.000,2011/01/14 21:51:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Choose best option,complete,Alberto Duport
81,Settle Conditions With Supplier,Karel de Groot,2011/01/15 02:13:00.000,2011/01/15 09:29:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Settle Conditions With Supplier,complete,Karel de Groot
81,Create Purchase Order,Magdalena Predutta,2011/01/16 00:54:00.000,2011/01/16 01:04:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Create Purchase Order,complete,Magdalena Predutta
81,Confirm Purchase Order,Esmeralda Clay,2011/01/17 06:37:00.000,2011/01/17 06:44:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Confirm Purchase Order,complete,Esmeralda Clay
81,Deliver Goods Services,Esmeralda Clay,2011/01/18 18:56:00.000,2011/01/18 23:26:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Deliver Goods Services,complete,Esmeralda Clay
81,Release Purchase Order,Miu Hanwan,2011/01/19 07:16:00.000,2011/01/19 07:17:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Release Purchase Order,complete,Miu Hanwan
81,Approve Purchase Order for payment,Karel de Groot,2011/01/20 03:42:00.000,2011/01/20 03:43:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Approve Purchase Order for payment,complete,Karel de Groot
81,Send Invoice,Carmen Finacse,2011/01/22 14:20:00.000,2011/01/22 14:20:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Send Invoice,complete,Carmen Finacse
81,Release Supplier's Invoice,Karalda Nimwada,2011/01/23 04:31:00.000,2011/01/23 04:37:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Release Supplier's Invoice,complete,Karalda Nimwada
81,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/01/23 04:37:00.000,2011/01/23 04:37:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Authorize Supplier's Invoice payment,complete,Karalda Nimwada
81,Pay Invoice,Karalda Nimwada,2011/01/23 05:30:00.000,2011/01/23 05:42:00.000,Variant 11,11,Fluxicon Disco,Variant 11,11,Pay Invoice,complete,Karalda Nimwada
82,Create Purchase Requisition,Alberto Duport,2011/01/11 03:09:00.000,2011/01/11 03:43:00.000,Variant 5,5,Fluxicon Disco,Variant 5,5,Create Purchase Requisition,complete,Alberto Duport
82,Create Request for Quotation,Alberto Duport,2011/01/11 10:53:00.000,2011/01/11 11:02:00.000,Variant 5,5,Fluxicon Disco,Variant 5,5,Create Request for Quotation,complete,Alberto Duport
82,Analyze Request for Quotation,Karel de Groot,2011/01/12 10:50:00.000,2011/01/12 11:14:00.000,Variant 5,5,Fluxicon Disco,Variant 5,5,Analyze Request for Quotation,complete,Karel de Groot
83,Create Purchase Requisition,Penn Osterwalder,2011/01/11 03:41:00.000,2011/01/11 03:53:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Purchase Requisition,complete,Penn Osterwalder
83,Analyze Purchase Requisition,Maris Freeman,2011/01/12 03:31:00.000,2011/01/12 03:36:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Analyze Purchase Requisition,complete,Maris Freeman
83,Create Request for Quotation,Maris Freeman,2011/01/12 03:41:00.000,2011/01/12 03:43:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Request for Quotation,complete,Maris Freeman
83,Analyze Request for Quotation,Karel de Groot,2011/01/12 09:02:00.000,2011/01/12 09:28:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Analyze Request for Quotation,complete,Karel de Groot
83,Send Request for Quotation to Supplier,Karel de Groot,2011/01/12 12:51:00.000,2011/01/12 13:18:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Send Request for Quotation to Supplier,complete,Karel de Groot
83,Create Quotation comparison Map,Karel de Groot,2011/01/12 13:47:00.000,2011/01/12 15:24:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Quotation comparison Map,complete,Karel de Groot
83,Analyze Quotation Comparison Map,Fjodor Kowalski,2011/01/12 22:06:00.000,2011/01/12 22:32:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Analyze Quotation Comparison Map,complete,Fjodor Kowalski
83,Choose best option,Nico Ojenbeer,2011/01/12 22:32:00.000,2011/01/12 22:32:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Choose best option,complete,Nico Ojenbeer
83,Settle Conditions With Supplier,Magdalena Predutta,2011/01/13 01:50:00.000,2011/01/13 07:34:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Settle Conditions With Supplier,complete,Magdalena Predutta
83,Create Purchase Order,Karel de Groot,2011/01/13 10:55:00.000,2011/01/13 11:08:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Create Purchase Order,complete,Karel de Groot
83,Confirm Purchase Order,Sean Manney,2011/01/14 08:31:00.000,2011/01/14 09:04:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Confirm Purchase Order,complete,Sean Manney
83,Deliver Goods Services,Kiu Kan,2011/01/16 03:09:00.000,2011/01/17 10:34:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Deliver Goods Services,complete,Kiu Kan
83,Release Purchase Order,Fjodor Kowalski,2011/01/17 18:01:00.000,2011/01/17 18:02:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Release Purchase Order,complete,Fjodor Kowalski
83,Approve Purchase Order for payment,Magdalena Predutta,2011/01/19 06:34:00.000,2011/01/19 06:35:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Approve Purchase Order for payment,complete,Magdalena Predutta
83,Send Invoice,Kiu Kan,2011/01/19 17:10:00.000,2011/01/19 17:10:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Send Invoice,complete,Kiu Kan
83,Release Supplier's Invoice,Karalda Nimwada,2011/01/20 07:41:00.000,2011/01/20 07:48:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Release Supplier's Invoice,complete,Karalda Nimwada
83,Authorize Supplier's Invoice payment,Karalda Nimwada,2011/01/20 07:48:00.000,2011/01/20 07:48:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Authorize Supplier's Invoice payment,complete,Karalda Nimwada
83,Pay Invoice,Pedro Alvares,2011/01/20 08:36:00.000,2011/01/20 08:44:00.000,Variant 1,1,Fluxicon Disco,Variant 1,1,Pay Invoice,complete,Pedro Alvares
84,Create Purchase Requisition,Miu Hanwan,2011/01/11 15:29:00.000,2011/01/11 16:13:00.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Create Purchase Requisition,complete,Miu Hanwan
84,Analyze Purchase Requisition,Maris Freeman,2011/01/12 12:55:00.000,2011/01/12 13:03:00.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Analyze Purchase Requisition,complete,Maris Freeman
84,Create Request for Quotation,Heinz Gutschmidt,2011/01/12 13:09:00.000,2011/01/12 13:12:00.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Create Request for Quotation,complete,Heinz Gutschmidt
84,Analyze Request for Quotation,Karel de Groot,2011/01/12 16:53:00.000,2011/01/12 17:13:00.000,Variant 4,4,Fluxicon Disco,Variant 4,4,Analyze Request for Quotation,complete,Karel de Groot
85,Create Purchase Requisition,Alberto Duport,2011/01/11 15:43:00.000,2011/01/11 16:13:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Purchase Requisition,complete,Alberto Duport
85,Create Request for Quotation,Elvira Lores,2011/01/11 23:33:00.000,2011/01/11 23:46:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Request for Quotation,complete,Elvira Lores
85,Analyze Request for Quotation,Francois de Perrier,2011/01/12 13:42:00.000,2011/01/12 14:17:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Analyze Request for Quotation,complete,Francois de Perrier
85,Send Request for Quotation to Supplier,Francois de Perrier,2011/01/12 21:41:00.000,2011/01/12 21:57:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Send Request for Quotation to Supplier,complete,Francois de Perrier
85,Create Quotation comparison Map,Francois de Perrier,2011/01/12 22:57:00.000,2011/01/13 04:55:00.000,Variant 2,2,Fluxicon Disco,Variant 2,2,Create Quotation comparison Map,complete,Francois de Perrier
