Case ID,Activity,Resource,Start Timestamp,Complete Timestamp
396,Start,Start,2011-02-26 03:16:00,2011-02-26 03:16:00
396,Create Purchase Requisition,Elvira Lores,2011-02-26 03:16:00,2011-02-26 03:43:00
327,Release Purchase Order,Clement Duchot,2011-02-26 03:27:00,2011-02-26 03:28:00
381,Create Quotation comparison Map,Karel de Groot,2011-02-26 03:35:00,2011-02-26 04:32:00
397,Start,Start,2011-02-26 03:38:00,2011-02-26 03:38:00
397,Create Purchase Requisition,Anna Kaufmann,2011-02-26 03:38:00,2011-02-26 04:31:00
397,Create Request for Quotation,Christian Francois,2011-02-26 06:02:00,2011-02-26 06:11:00
367,Create Quotation comparison Map,Magdalena Predutta,2011-02-26 06:40:00,2011-02-26 07:35:00
294,Release Supplier's Invoice,Karalda Nimwada,2011-02-26 07:57:00,2011-02-26 08:02:00
294,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-02-26 08:02:00,2011-02-26 08:02:00
368,Create Quotation comparison Map,Magdalena Predutta,2011-02-26 08:15:00,2011-02-26 13:42:00
309,Release Supplier's Invoice,Pedro Alvares,2011-02-26 08:19:00,2011-02-26 08:24:00
294,Pay Invoice,Karalda Nimwada,2011-02-26 08:21:00,2011-02-26 08:30:00
375,Create Quotation comparison Map,Karel de Groot,2011-02-26 08:24:00,2011-02-26 09:02:00
309,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-26 08:24:00,2011-02-26 08:24:00
294,End,End,2011-02-26 08:30:00,2011-02-26 08:30:00
296,Release Supplier's Invoice,Karalda Nimwada,2011-02-26 08:44:00,2011-02-26 08:48:00
325,Release Supplier's Invoice,Pedro Alvares,2011-02-26 08:48:00,2011-02-26 08:51:00
325,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-02-26 08:52:00,2011-02-26 08:52:00
309,Pay Invoice,Karalda Nimwada,2011-02-26 08:56:00,2011-02-26 09:02:00
309,End,End,2011-02-26 09:02:00,2011-02-26 09:02:00
296,Settle Dispute With Supplier,Karalda Nimwada,2011-02-26 09:05:00,2011-02-26 09:21:00
310,Release Purchase Order,Clement Duchot,2011-02-26 09:16:00,2011-02-26 09:17:00
363,Create Purchase Order,Karel de Groot,2011-02-26 09:21:00,2011-02-26 09:30:00
296,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-26 09:21:00,2011-02-26 09:21:00
325,Pay Invoice,Pedro Alvares,2011-02-26 09:36:00,2011-02-26 09:49:00
325,End,End,2011-02-26 09:49:00,2011-02-26 09:49:00
296,Pay Invoice,Pedro Alvares,2011-02-26 10:04:00,2011-02-26 10:10:00
296,End,End,2011-02-26 10:10:00,2011-02-26 10:10:00
381,Analyze Quotation Comparison Map,Esmana Liubiata,2011-02-26 10:21:00,2011-02-26 10:44:00
329,Release Supplier's Invoice,Pedro Alvares,2011-02-26 10:34:00,2011-02-26 10:37:00
381,Choose best option,Fjodor Kowalski,2011-02-26 10:44:00,2011-02-26 10:44:00
329,Settle Dispute With Supplier,Pedro Alvares,2011-02-26 11:17:00,2011-02-26 11:51:00
329,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-02-26 11:51:00,2011-02-26 11:51:00
391,Analyze Request for Quotation,Francois de Perrier,2011-02-26 12:19:00,2011-02-26 12:48:00
329,Pay Invoice,Karalda Nimwada,2011-02-26 12:34:00,2011-02-26 12:39:00
329,End,End,2011-02-26 12:39:00,2011-02-26 12:39:00
391,End,End,2011-02-26 12:48:00,2011-02-26 12:48:00
380,Send Request for Quotation to Supplier,Francois de Perrier,2011-02-26 12:56:00,2011-02-26 13:24:00
352,Send Invoice,Esmeralda Clay,2011-02-26 13:22:00,2011-02-26 13:22:00
327,Approve Purchase Order for payment,Francois de Perrier,2011-02-26 13:24:00,2011-02-26 13:25:00
376,Confirm Purchase Order,Karen Clarens,2011-02-26 13:48:00,2011-02-26 14:21:00
398,Start,Start,2011-02-26 13:48:00,2011-02-26 13:48:00
398,Create Purchase Requisition,Penn Osterwalder,2011-02-26 13:48:00,2011-02-26 14:00:00
381,Settle Conditions With Supplier,Francois de Perrier,2011-02-26 14:15:00,2011-02-27 03:33:00
380,Create Quotation comparison Map,Magdalena Predutta,2011-02-26 14:34:00,2011-02-26 19:08:00
367,Analyze Quotation Comparison Map,Christian Francois,2011-02-26 14:48:00,2011-02-26 15:11:00
375,Analyze Quotation Comparison Map,Alberto Duport,2011-02-26 15:04:00,2011-02-26 15:15:00
400,Start,Start,2011-02-26 15:05:00,2011-02-26 15:05:00
400,Create Purchase Requisition,Clement Duchot,2011-02-26 15:05:00,2011-02-26 15:56:00
367,Choose best option,Elvira Lores,2011-02-26 15:11:00,2011-02-26 15:11:00
375,Choose best option,Nico Ojenbeer,2011-02-26 15:15:00,2011-02-26 15:15:00
393,Analyze Purchase Requisition,Heinz Gutschmidt,2011-02-26 15:21:00,2011-02-26 15:26:00
393,Create Request for Quotation,Francis Odell,2011-02-26 15:32:00,2011-02-26 15:35:00
396,Analyze Purchase Requisition,Heinz Gutschmidt,2011-02-26 18:40:00,2011-02-26 18:48:00
327,Send Invoice,Karen Clarens,2011-02-26 19:40:00,2011-02-26 19:40:00
368,Analyze Quotation Comparison Map,Clement Duchot,2011-02-26 20:19:00,2011-02-26 20:32:00
368,Choose best option,Elvira Lores,2011-02-26 20:32:00,2011-02-26 20:32:00
326,Release Purchase Order,Tesca Lobes,2011-02-26 21:40:00,2011-02-26 21:41:00
368,Settle Conditions With Supplier,Karel de Groot,2011-02-27 00:16:00,2011-02-27 14:41:00
380,Analyze Quotation Comparison Map,Anne Olwada,2011-02-27 02:10:00,2011-02-27 02:21:00
380,Choose best option,Penn Osterwalder,2011-02-27 02:21:00,2011-02-27 02:21:00
349,Release Purchase Order,Anna Kaufmann,2011-02-27 02:41:00,2011-02-27 02:42:00
404,Create Purchase Requisition,Tesca Lobes,2011-02-27 03:04:00,2011-02-27 03:46:00
404,Start,Start,2011-02-27 03:04:00,2011-02-27 03:04:00
372,Send Request for Quotation to Supplier,Francois de Perrier,2011-02-27 03:33:00,2011-02-27 04:00:00
352,Release Supplier's Invoice,Karalda Nimwada,2011-02-27 03:42:00,2011-02-27 03:45:00
352,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-27 03:45:00,2011-02-27 03:45:00
398,Analyze Purchase Requisition,Francis Odell,2011-02-27 04:31:00,2011-02-27 04:36:00
398,Create Request for Quotation,Maris Freeman,2011-02-27 04:40:00,2011-02-27 04:43:00
371,Send Request for Quotation to Supplier,Francois de Perrier,2011-02-27 04:44:00,2011-02-27 05:06:00
352,Pay Invoice,Karalda Nimwada,2011-02-27 04:49:00,2011-02-27 05:00:00
404,Create Request for Quotation,Anna Kaufmann,2011-02-27 04:54:00,2011-02-27 05:01:00
352,End,End,2011-02-27 05:00:00,2011-02-27 05:00:00
381,Create Purchase Order,Francois de Perrier,2011-02-27 05:06:00,2011-02-27 05:16:00
326,Approve Purchase Order for payment,Francois de Perrier,2011-02-27 05:16:00,2011-02-27 05:17:00
367,Settle Conditions With Supplier,Francois de Perrier,2011-02-27 05:17:00,2011-02-27 17:21:00
396,Amend Purchase Requisition,Immanuel Karagianni,2011-02-27 06:38:00,2011-02-27 07:03:00
405,Start,Start,2011-02-27 07:04:00,2011-02-27 07:04:00
405,Create Purchase Requisition,Nico Ojenbeer,2011-02-27 07:04:00,2011-02-27 07:51:00
343,Deliver Goods Services,Kiu Kan,2011-02-27 09:13:00,2011-02-28 20:12:00
376,Deliver Goods Services,Carmen Finacse,2011-02-27 09:28:00,2011-02-27 13:19:00
327,Release Supplier's Invoice,Pedro Alvares,2011-02-27 10:01:00,2011-02-27 10:06:00
327,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-02-27 10:06:00,2011-02-27 10:06:00
327,Pay Invoice,Pedro Alvares,2011-02-27 10:34:00,2011-02-27 10:38:00
327,End,End,2011-02-27 10:38:00,2011-02-27 10:38:00
340,Deliver Goods Services,Carmen Finacse,2011-02-27 13:19:00,2011-03-01 07:52:00
318,Approve Purchase Order for payment,Karel de Groot,2011-02-27 15:01:00,2011-02-27 15:02:00
310,Approve Purchase Order for payment,Karel de Groot,2011-02-27 15:02:00,2011-02-27 15:03:00
400,Analyze Purchase Requisition,Maris Freeman,2011-02-27 16:51:00,2011-02-27 16:58:00
400,Create Request for Quotation,Francis Odell,2011-02-27 17:04:00,2011-02-27 17:06:00
375,Settle Conditions With Supplier,Francois de Perrier,2011-02-27 17:21:00,2011-02-28 05:02:00
405,Analyze Purchase Requisition,Francis Odell,2011-02-27 19:01:00,2011-02-27 19:09:00
405,Create Request for Quotation,Francis Odell,2011-02-27 19:13:00,2011-02-27 19:14:00
408,Start,Start,2011-02-27 19:25:00,2011-02-27 19:25:00
408,Create Purchase Requisition,Tesca Lobes,2011-02-27 19:25:00,2011-02-27 19:45:00
384,Send Request for Quotation to Supplier,Magdalena Predutta,2011-02-27 19:53:00,2011-02-27 20:05:00
376,Release Purchase Order,Alberto Duport,2011-02-27 21:03:00,2011-02-27 21:04:00
381,Confirm Purchase Order,Karen Clarens,2011-02-27 22:37:00,2011-02-27 22:58:00
318,Send Invoice,Karen Clarens,2011-02-27 22:37:00,2011-02-27 22:37:00
326,Send Invoice,Karen Clarens,2011-02-27 22:37:00,2011-02-27 22:37:00
363,Confirm Purchase Order,Karen Clarens,2011-02-27 22:58:00,2011-02-27 23:16:00
310,Send Invoice,Karen Clarens,2011-02-27 23:16:00,2011-02-27 23:16:00
380,Settle Conditions With Supplier,Magdalena Predutta,2011-02-28 01:49:00,2011-02-28 06:21:00
344,Deliver Goods Services,Esmeralda Clay,2011-02-28 02:53:00,2011-03-01 19:06:00
371,Create Quotation comparison Map,Francois de Perrier,2011-02-28 05:28:00,2011-02-28 07:34:00
376,Approve Purchase Order for payment,Magdalena Predutta,2011-02-28 06:21:00,2011-02-28 06:22:00
384,Create Quotation comparison Map,Magdalena Predutta,2011-02-28 06:30:00,2011-02-28 09:29:00
396,Analyze Purchase Requisition,Francis Odell,2011-02-28 07:31:00,2011-02-28 07:38:00
372,Create Quotation comparison Map,Karel de Groot,2011-02-28 07:38:00,2011-02-28 11:26:00
396,Create Request for Quotation,Heinz Gutschmidt,2011-02-28 07:45:00,2011-02-28 07:47:00
387,Analyze Request for Quotation,Francois de Perrier,2011-02-28 07:51:00,2011-02-28 08:08:00
411,Start,Start,2011-02-28 07:52:00,2011-02-28 07:52:00
411,Create Purchase Requisition,Nico Ojenbeer,2011-02-28 07:52:00,2011-02-28 08:30:00
349,Approve Purchase Order for payment,Francois de Perrier,2011-02-28 08:09:00,2011-02-28 08:10:00
339,Analyze Request for Quotation,Francois de Perrier,2011-02-28 08:10:00,2011-02-28 08:34:00
335,Approve Purchase Order for payment,Francois de Perrier,2011-02-28 08:34:00,2011-02-28 08:35:00
339,End,End,2011-02-28 08:34:00,2011-02-28 08:34:00
367,Create Purchase Order,Francois de Perrier,2011-02-28 08:35:00,2011-02-28 08:43:00
375,Create Purchase Order,Francois de Perrier,2011-02-28 09:18:00,2011-02-28 09:28:00
368,Create Purchase Order,Magdalena Predutta,2011-02-28 09:57:00,2011-02-28 10:09:00
249,Analyze Request for Quotation,Magdalena Predutta,2011-02-28 10:09:00,2011-02-28 10:30:00
380,Create Purchase Order,Magdalena Predutta,2011-02-28 10:46:00,2011-02-28 10:55:00
249,Amend Request for Quotation,Clement Duchot,2011-02-28 11:20:00,2011-02-28 11:30:00
318,Release Supplier's Invoice,Karalda Nimwada,2011-02-28 12:54:00,2011-02-28 12:58:00
318,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-02-28 12:58:00,2011-02-28 12:58:00
326,Release Supplier's Invoice,Pedro Alvares,2011-02-28 13:06:00,2011-02-28 13:12:00
413,Start,Start,2011-02-28 13:15:00,2011-02-28 13:15:00
413,Create Purchase Requisition,Fjodor Kowalski,2011-02-28 13:15:00,2011-02-28 13:46:00
326,Settle Dispute With Supplier,Pedro Alvares,2011-02-28 13:18:00,2011-02-28 13:35:00
318,Pay Invoice,Karalda Nimwada,2011-02-28 13:31:00,2011-02-28 13:40:00
326,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-28 13:39:00,2011-02-28 13:39:00
310,Release Supplier's Invoice,Pedro Alvares,2011-02-28 13:39:00,2011-02-28 13:42:00
318,End,End,2011-02-28 13:40:00,2011-02-28 13:40:00
310,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-28 13:42:00,2011-02-28 13:42:00
310,Pay Invoice,Pedro Alvares,2011-02-28 13:54:00,2011-02-28 14:06:00
371,Analyze Quotation Comparison Map,Nico Ojenbeer,2011-02-28 13:56:00,2011-02-28 14:10:00
310,End,End,2011-02-28 14:06:00,2011-02-28 14:06:00
371,Choose best option,Clement Duchot,2011-02-28 14:10:00,2011-02-28 14:10:00
326,Pay Invoice,Pedro Alvares,2011-02-28 14:42:00,2011-02-28 14:51:00
326,End,End,2011-02-28 14:51:00,2011-02-28 14:51:00
375,Confirm Purchase Order,Sean Manney,2011-02-28 15:45:00,2011-02-28 15:54:00
368,Confirm Purchase Order,Sean Manney,2011-02-28 15:54:00,2011-02-28 16:15:00
384,Analyze Quotation Comparison Map,Anna Kaufmann,2011-02-28 16:16:00,2011-02-28 16:31:00
384,Choose best option,Immanuel Karagianni,2011-02-28 16:31:00,2011-02-28 16:31:00
411,Create Request for Quotation,Esmana Liubiata,2011-02-28 16:37:00,2011-02-28 16:41:00
387,Send Request for Quotation to Supplier,Magdalena Predutta,2011-02-28 17:22:00,2011-02-28 17:47:00
372,Analyze Quotation Comparison Map,Penn Osterwalder,2011-02-28 18:12:00,2011-02-28 18:45:00
372,Choose best option,Fjodor Kowalski,2011-02-28 18:45:00,2011-02-28 18:45:00
414,Start,Start,2011-02-28 19:23:00,2011-02-28 19:23:00
414,Create Purchase Requisition,Clement Duchot,2011-02-28 19:23:00,2011-02-28 19:48:00
408,Analyze Purchase Requisition,Maris Freeman,2011-02-28 19:24:00,2011-02-28 19:31:00
400,Analyze Request for Quotation,Francois de Perrier,2011-02-28 19:25:00,2011-02-28 19:54:00
408,Create Request for Quotation,Francis Odell,2011-02-28 19:35:00,2011-02-28 19:38:00
387,Create Quotation comparison Map,Francois de Perrier,2011-02-28 19:54:00,2011-02-28 23:27:00
335,Send Invoice,Kiu Kan,2011-02-28 20:12:00,2011-02-28 20:12:00
374,Analyze Request for Quotation,Karel de Groot,2011-02-28 20:51:00,2011-02-28 21:26:00
367,Confirm Purchase Order,Kiu Kan,2011-02-28 21:02:00,2011-02-28 21:26:00
372,Settle Conditions With Supplier,Magdalena Predutta,2011-02-28 21:48:00,2011-03-01 05:46:00
393,Analyze Request for Quotation,Karel de Groot,2011-02-28 22:50:00,2011-02-28 23:14:00
397,Analyze Request for Quotation,Francois de Perrier,2011-02-28 23:27:00,2011-02-28 23:55:00
371,Settle Conditions With Supplier,Francois de Perrier,2011-02-28 23:55:00,2011-03-01 09:55:00
363,Deliver Goods Services,Karen Clarens,2011-03-01 00:32:00,2011-03-02 15:20:00
384,Settle Conditions With Supplier,Karel de Groot,2011-03-01 00:35:00,2011-03-01 06:27:00
413,Analyze Purchase Requisition,Heinz Gutschmidt,2011-03-01 02:17:00,2011-03-01 02:25:00
413,Create Request for Quotation,Francis Odell,2011-03-01 02:30:00,2011-03-01 02:31:00
343,Release Purchase Order,Clement Duchot,2011-03-01 04:14:00,2011-03-01 04:15:00
414,Analyze Purchase Requisition,Heinz Gutschmidt,2011-03-01 06:16:00,2011-03-01 06:20:00
414,Create Request for Quotation,Francis Odell,2011-03-01 06:24:00,2011-03-01 06:26:00
393,Send Request for Quotation to Supplier,Magdalena Predutta,2011-03-01 06:28:00,2011-03-01 06:41:00
418,Start,Start,2011-03-01 06:31:00,2011-03-01 06:31:00
418,Create Purchase Requisition,Tesca Lobes,2011-03-01 06:31:00,2011-03-01 07:02:00
387,Analyze Quotation Comparison Map,Nico Ojenbeer,2011-03-01 06:36:00,2011-03-01 06:45:00
387,Choose best option,Anne Olwada,2011-03-01 06:45:00,2011-03-01 06:45:00
419,Start,Start,2011-03-01 06:58:00,2011-03-01 06:58:00
419,Create Purchase Requisition,Christian Francois,2011-03-01 06:58:00,2011-03-01 07:26:00
335,Release Supplier's Invoice,Pedro Alvares,2011-03-01 10:29:00,2011-03-01 10:34:00
387,Settle Conditions With Supplier,Magdalena Predutta,2011-03-01 10:31:00,2011-03-01 22:24:00
335,Authorize Supplier's Invoice payment,Pedro Alvares,2011-03-01 10:34:00,2011-03-01 10:34:00
393,Create Quotation comparison Map,Francois de Perrier,2011-03-01 10:34:00,2011-03-01 15:42:00
335,Pay Invoice,Karalda Nimwada,2011-03-01 10:54:00,2011-03-01 11:09:00
335,End,End,2011-03-01 11:09:00,2011-03-01 11:09:00
340,Release Purchase Order,Alberto Duport,2011-03-01 15:15:00,2011-03-01 15:16:00
367,Deliver Goods Services,Sean Manney,2011-03-01 16:36:00,2011-03-03 10:53:00
397,Send Request for Quotation to Supplier,Karel de Groot,2011-03-01 19:15:00,2011-03-01 19:28:00
340,Settle Dispute With Supplier,Karel de Groot,2011-03-01 19:28:00,2011-03-02 04:51:00
368,Deliver Goods Services,Esmeralda Clay,2011-03-01 19:35:00,2011-03-03 08:18:00
397,Create Quotation comparison Map,Magdalena Predutta,2011-03-01 22:24:00,2011-03-01 23:32:00
393,Analyze Quotation Comparison Map,Anna Kaufmann,2011-03-01 22:54:00,2011-03-01 23:17:00
393,Choose best option,Christian Francois,2011-03-01 23:17:00,2011-03-01 23:17:00
343,Approve Purchase Order for payment,Magdalena Predutta,2011-03-01 23:50:00,2011-03-01 23:51:00
344,Release Purchase Order,Esmana Liubiata,2011-03-02 02:38:00,2011-03-02 02:39:00
419,Analyze Purchase Requisition,Maris Freeman,2011-03-02 02:41:00,2011-03-02 02:48:00
419,Create Request for Quotation,Heinz Gutschmidt,2011-03-02 02:52:00,2011-03-02 02:54:00
371,Create Purchase Order,Francois de Perrier,2011-03-02 04:52:00,2011-03-02 05:03:00
374,Send Request for Quotation to Supplier,Karel de Groot,2011-03-02 05:50:00,2011-03-02 06:13:00
418,Analyze Purchase Requisition,Maris Freeman,2011-03-02 05:58:00,2011-03-02 06:06:00
418,End,End,2011-03-02 06:06:00,2011-03-02 06:06:00
397,Analyze Quotation Comparison Map,Kim Passa,2011-03-02 06:12:00,2011-03-02 06:38:00
372,Create Purchase Order,Karel de Groot,2011-03-02 06:14:00,2011-03-02 06:24:00
397,Choose best option,Kim Passa,2011-03-02 06:38:00,2011-03-02 06:38:00
400,Send Request for Quotation to Supplier,Karel de Groot,2011-03-02 07:06:00,2011-03-02 07:36:00
423,Create Purchase Requisition,Clement Duchot,2011-03-02 07:36:00,2011-03-02 08:31:00
423,Start,Start,2011-03-02 07:36:00,2011-03-02 07:36:00
384,Create Purchase Order,Karel de Groot,2011-03-02 10:22:00,2011-03-02 10:34:00
397,Settle Conditions With Supplier,Karel de Groot,2011-03-02 10:34:00,2011-03-03 00:20:00
343,Send Invoice,Kiu Kan,2011-03-02 11:26:00,2011-03-02 11:26:00
400,Create Quotation comparison Map,Magdalena Predutta,2011-03-02 11:33:00,2011-03-02 16:30:00
340,Release Purchase Order,Tesca Lobes,2011-03-02 11:59:00,2011-03-02 12:00:00
424,Start,Start,2011-03-02 12:11:00,2011-03-02 12:11:00
424,Create Purchase Requisition,Anna Kaufmann,2011-03-02 12:11:00,2011-03-02 12:58:00
424,Create Request for Quotation,Penn Osterwalder,2011-03-02 14:02:00,2011-03-02 14:09:00
380,Confirm Purchase Order,Karen Clarens,2011-03-02 15:20:00,2011-03-02 15:44:00
376,Send Invoice,Karen Clarens,2011-03-02 15:20:00,2011-03-02 15:20:00
374,Create Quotation comparison Map,Francois de Perrier,2011-03-02 15:49:00,2011-03-02 19:56:00
344,Approve Purchase Order for payment,Magdalena Predutta,2011-03-02 16:48:00,2011-03-02 16:49:00
340,Approve Purchase Order for payment,Francois de Perrier,2011-03-02 19:56:00,2011-03-02 19:57:00
423,Analyze Purchase Requisition,Heinz Gutschmidt,2011-03-02 20:09:00,2011-03-02 20:18:00
423,End,End,2011-03-02 20:18:00,2011-03-02 20:18:00
389,Analyze Request for Quotation,Francois de Perrier,2011-03-02 20:39:00,2011-03-02 21:04:00
363,Release Purchase Order,Anne Olwada,2011-03-02 23:03:00,2011-03-02 23:04:00
400,Analyze Quotation Comparison Map,Kim Passa,2011-03-02 23:18:00,2011-03-02 23:35:00
400,Choose best option,Fjodor Kowalski,2011-03-02 23:35:00,2011-03-02 23:35:00
425,Start,Start,2011-03-02 23:51:00,2011-03-02 23:51:00
425,Create Purchase Requisition,Immanuel Karagianni,2011-03-02 23:51:00,2011-03-03 00:02:00
343,Release Supplier's Invoice,Karalda Nimwada,2011-03-03 01:49:00,2011-03-03 01:55:00
343,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-03-03 01:55:00,2011-03-03 01:55:00
343,Pay Invoice,Karalda Nimwada,2011-03-03 02:09:00,2011-03-03 02:17:00
343,End,End,2011-03-03 02:17:00,2011-03-03 02:17:00
400,Settle Conditions With Supplier,Francois de Perrier,2011-03-03 02:51:00,2011-03-03 10:11:00
374,Analyze Quotation Comparison Map,Christian Francois,2011-03-03 03:02:00,2011-03-03 03:25:00
425,Create Request for Quotation,Alberto Duport,2011-03-03 03:24:00,2011-03-03 03:33:00
374,Choose best option,Kim Passa,2011-03-03 03:25:00,2011-03-03 03:25:00
376,Release Supplier's Invoice,Pedro Alvares,2011-03-03 05:33:00,2011-03-03 05:37:00
376,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-03-03 05:37:00,2011-03-03 05:37:00
376,Pay Invoice,Pedro Alvares,2011-03-03 06:08:00,2011-03-03 06:18:00
376,End,End,2011-03-03 06:18:00,2011-03-03 06:18:00
389,Send Request for Quotation to Supplier,Magdalena Predutta,2011-03-03 06:51:00,2011-03-03 07:09:00
393,Settle Conditions With Supplier,Magdalena Predutta,2011-03-03 07:36:00,2011-03-03 17:09:00
371,Confirm Purchase Order,Carmen Finacse,2011-03-03 11:40:00,2011-03-03 11:59:00
375,Deliver Goods Services,Carmen Finacse,2011-03-03 12:14:00,2011-03-04 03:45:00
349,Send Invoice,Carmen Finacse,2011-03-03 12:14:00,2011-03-03 12:14:00
344,Send Invoice,Carmen Finacse,2011-03-03 12:14:00,2011-03-03 12:14:00
405,Analyze Request for Quotation,Karel de Groot,2011-03-03 13:44:00,2011-03-03 13:55:00
389,Create Quotation comparison Map,Karel de Groot,2011-03-03 14:03:00,2011-03-03 19:06:00
368,Release Purchase Order,Tesca Lobes,2011-03-03 15:36:00,2011-03-03 15:37:00
396,Analyze Request for Quotation,Magdalena Predutta,2011-03-03 17:09:00,2011-03-03 17:38:00
367,Release Purchase Order,Nico Ojenbeer,2011-03-03 18:38:00,2011-03-03 18:39:00
363,Approve Purchase Order for payment,Karel de Groot,2011-03-03 19:07:00,2011-03-03 19:08:00
387,Create Purchase Order,Karel de Groot,2011-03-03 19:08:00,2011-03-03 19:19:00
400,Create Purchase Order,Karel de Groot,2011-03-03 19:19:00,2011-03-03 19:31:00
374,Settle Conditions With Supplier,Magdalena Predutta,2011-03-03 20:18:00,2011-03-04 09:36:00
411,Analyze Request for Quotation,Francois de Perrier,2011-03-03 22:05:00,2011-03-03 22:11:00
431,Start,Start,2011-03-03 22:36:00,2011-03-03 22:36:00
431,Create Purchase Requisition,Penn Osterwalder,2011-03-03 22:36:00,2011-03-03 23:05:00
372,Confirm Purchase Order,Karen Clarens,2011-03-03 22:58:00,2011-03-03 23:13:00
384,Confirm Purchase Order,Karen Clarens,2011-03-03 23:13:00,2011-03-03 23:27:00
340,Send Invoice,Esmeralda Clay,2011-03-04 01:44:00,2011-03-04 01:44:00
381,Deliver Goods Services,Esmeralda Clay,2011-03-04 01:44:00,2011-03-04 10:13:00
389,Analyze Quotation Comparison Map,Nico Ojenbeer,2011-03-04 02:06:00,2011-03-04 02:19:00
389,Choose best option,Immanuel Karagianni,2011-03-04 02:19:00,2011-03-04 02:19:00
349,Release Supplier's Invoice,Pedro Alvares,2011-03-04 02:35:00,2011-03-04 02:42:00
344,Release Supplier's Invoice,Karalda Nimwada,2011-03-04 02:35:00,2011-03-04 02:41:00
344,Authorize Supplier's Invoice payment,Pedro Alvares,2011-03-04 02:42:00,2011-03-04 02:42:00
349,Authorize Supplier's Invoice payment,Pedro Alvares,2011-03-04 02:42:00,2011-03-04 02:42:00
349,Pay Invoice,Karalda Nimwada,2011-03-04 03:04:00,2011-03-04 03:11:00
349,End,End,2011-03-04 03:11:00,2011-03-04 03:11:00
344,Pay Invoice,Pedro Alvares,2011-03-04 03:41:00,2011-03-04 03:48:00
344,End,End,2011-03-04 03:48:00,2011-03-04 03:48:00
434,Create Purchase Requisition,Elvira Lores,2011-03-04 04:42:00,2011-03-04 05:32:00
434,Start,Start,2011-03-04 04:42:00,2011-03-04 04:42:00
431,Create Request for Quotation,Esmana Liubiata,2011-03-04 05:59:00,2011-03-04 06:12:00
405,Send Request for Quotation to Supplier,Karel de Groot,2011-03-04 07:14:00,2011-03-04 07:35:00
434,Create Request for Quotation,Nico Ojenbeer,2011-03-04 08:38:00,2011-03-04 08:46:00
389,Settle Conditions With Supplier,Magdalena Predutta,2011-03-04 09:36:00,2011-03-04 17:33:00
400,Confirm Purchase Order,Esmeralda Clay,2011-03-04 10:13:00,2011-03-04 10:47:00
375,Release Purchase Order,Penn Osterwalder,2011-03-04 11:23:00,2011-03-04 11:24:00
374,Create Purchase Order,Francois de Perrier,2011-03-04 11:45:00,2011-03-04 11:57:00
363,Send Invoice,Sean Manney,2011-03-04 11:52:00,2011-03-04 11:52:00
405,Create Quotation comparison Map,Francois de Perrier,2011-03-04 11:57:00,2011-03-04 17:49:00
380,Deliver Goods Services,Sean Manney,2011-03-04 12:13:00,2011-03-04 16:25:00
393,Create Purchase Order,Karel de Groot,2011-03-04 12:18:00,2011-03-04 12:25:00
411,Send Request for Quotation to Supplier,Karel de Groot,2011-03-04 12:25:00,2011-03-04 13:04:00
396,Send Request for Quotation to Supplier,Karel de Groot,2011-03-04 13:12:00,2011-03-04 13:36:00
411,Create Quotation comparison Map,Karel de Groot,2011-03-04 13:56:00,2011-03-04 16:22:00
340,Release Supplier's Invoice,Pedro Alvares,2011-03-04 15:58:00,2011-03-04 16:03:00
340,Authorize Supplier's Invoice payment,Pedro Alvares,2011-03-04 16:03:00,2011-03-04 16:03:00
340,Pay Invoice,Karalda Nimwada,2011-03-04 16:17:00,2011-03-04 16:26:00
371,Deliver Goods Services,Sean Manney,2011-03-04 16:25:00,2011-03-06 10:12:00
340,End,End,2011-03-04 16:26:00,2011-03-04 16:26:00
372,Deliver Goods Services,Kiu Kan,2011-03-04 17:13:00,2011-03-04 23:40:00
414,Analyze Request for Quotation,Magdalena Predutta,2011-03-04 17:33:00,2011-03-04 18:10:00
383,Analyze Request for Quotation,Francois de Perrier,2011-03-04 18:01:00,2011-03-04 18:21:00
413,Analyze Request for Quotation,Magdalena Predutta,2011-03-04 18:11:00,2011-03-04 18:38:00
381,Release Purchase Order,Immanuel Karagianni,2011-03-04 18:18:00,2011-03-04 18:19:00
383,End,End,2011-03-04 18:21:00,2011-03-04 18:21:00
368,Approve Purchase Order for payment,Francois de Perrier,2011-03-04 18:21:00,2011-03-04 18:22:00
367,Approve Purchase Order for payment,Francois de Perrier,2011-03-04 18:22:00,2011-03-04 18:23:00
396,Create Quotation comparison Map,Francois de Perrier,2011-03-04 18:23:00,2011-03-04 22:09:00
397,Create Purchase Order,Magdalena Predutta,2011-03-04 18:46:00,2011-03-04 18:53:00
434,Analyze Request for Quotation,Magdalena Predutta,2011-03-04 18:53:00,2011-03-04 19:06:00
