Case ID,Activity,Resource,Start Timestamp,Complete Timestamp
Case230,Round Grinding,ID4872,2012-01-29 09:29:00,2012-01-29 15:56:00
Case32,Turning & Milling,ID4529,2012-01-29 09:35:00,2012-01-29 15:45:00
Case187,Final Inspection Q.C.,ID4493,2012-01-29 09:35:00,2012-01-29 10:36:00
Case32,Turning & Milling Q.C.,ID4493,2012-01-29 09:36:00,2012-01-29 10:37:00
Case32,Turning & Milling Q.C.,ID4493,2012-01-29 09:40:00,2012-01-29 10:40:00
Case269,Final Inspection Q.C.,ID4287,2012-01-29 10:06:00,2012-01-29 12:00:00
Case187,Final Inspection Q.C.,ID4493,2012-01-29 10:24:00,2012-01-29 12:19:00
Case190,Turning & Milling Q.C.,ID4493,2012-01-29 11:19:00,2012-01-29 13:42:00
Case268,Turning & Milling,ID0997,2012-01-29 11:31:00,2012-01-29 13:40:00
Case268,Turning & Milling Q.C.,ID4287,2012-01-29 12:00:00,2012-01-29 13:43:00
Case269,Final Inspection Q.C.,ID4287,2012-01-29 13:20:00,2012-01-29 15:55:00
Case187,Final Inspection Q.C.,ID4493,2012-01-29 13:42:00,2012-01-29 13:44:00
Case268,Turning & Milling,ID0997,2012-01-29 13:46:00,2012-01-29 15:56:00
Case23,Round Grinding,ID4528,2012-01-29 16:00:00,2012-01-29 23:30:00
Case32,Turning & Milling,ID4429,2012-01-29 16:02:00,2012-01-29 23:44:00
Case12,Turning,ID3846,2012-01-29 16:11:00,2012-01-29 21:59:00
Case235,Flat Grinding,ID0998,2012-01-29 16:44:00,2012-01-29 16:44:00
Case235,Laser Marking,ID0998,2012-01-29 16:44:00,2012-01-29 17:59:00
Case235,Lapping,ID0998,2012-01-29 16:45:00,2012-01-29 18:00:00
Case3,Turning & Milling Q.C.,ID4163,2012-01-29 16:52:00,2012-01-29 18:01:00
Case34,Turning & Milling,ID3846,2012-01-29 17:59:00,2012-01-29 19:54:00
Case34,Turning & Milling,ID3846,2012-01-29 19:54:00,2012-01-29 23:45:00
Case268,Turning & Milling,ID4794,2012-01-29 20:09:00,2012-01-29 23:46:00
Case3,Turning & Milling,ID4932,2012-01-29 20:09:00,2012-01-29 23:23:00
Case235,Round Grinding,ID4385,2012-01-29 20:45:00,2012-01-29 23:11:00
Case12,Turning,ID3846,2012-01-29 22:00:00,2012-01-29 23:45:00
Case1,Start,Start,2012-01-29 23:24:00,2012-01-29 23:24:00
Case1,Turning & Milling,ID4932,2012-01-29 23:24:00,2012-01-30 05:43:00
Case34,Turning & Milling,ID4932,2012-01-29 23:46:00,2012-01-30 06:44:00
Case32,Turning & Milling,ID4794,2012-01-29 23:47:00,2012-01-30 06:39:00
Case269,Packing,ID4820,2012-01-30 00:00:00,2012-01-30 01:00:00
Case239,Packing,ID4820,2012-01-30 00:00:00,2012-01-30 01:00:00
Case25,Lapping,ID4882,2012-01-30 00:00:00,2012-01-30 01:15:00
Case207,Packing,ID4820,2012-01-30 00:00:00,2012-01-30 01:00:00
Case187,Packing,ID4820,2012-01-30 00:00:00,2012-01-30 01:00:00
Case200,Lapping,ID4355,2012-01-30 00:00:00,2012-01-30 01:15:00
Case200,Round Grinding,ID4355,2012-01-30 00:00:00,2012-01-30 01:15:00
Case207,Packing,ID4820,2012-01-30 00:00:00,2012-01-30 01:00:00
Case252,Packing,ID4820,2012-01-30 00:00:00,2012-01-30 01:00:00
Case229,Packing,ID4820,2012-01-30 00:00:00,2012-01-30 01:00:00
Case229,End,End,2012-01-30 01:00:00,2012-01-30 01:00:00
Case252,End,End,2012-01-30 01:00:00,2012-01-30 01:00:00
Case207,End,End,2012-01-30 01:00:00,2012-01-30 01:00:00
Case239,End,End,2012-01-30 01:00:00,2012-01-30 01:00:00
Case200,End,End,2012-01-30 01:15:00,2012-01-30 01:15:00
Case1,Turning & Milling,ID4932,2012-01-30 05:44:00,2012-01-30 06:42:00
Case12,Turning,ID4641,2012-01-30 06:57:00,2012-01-30 09:41:00
Case268,Turning & Milling Q.C.,ID4618,2012-01-30 06:59:00,2012-01-30 07:29:00
Case1,Turning & Milling,ID4167,2012-01-30 06:59:00,2012-01-30 07:21:00
Case3,Turning & Milling Q.C.,ID4163,2012-01-30 07:00:00,2012-01-30 07:40:00
Case32,Turning & Milling,ID4529,2012-01-30 07:00:00,2012-01-30 15:49:00
Case34,Turning & Milling,ID4132,2012-01-30 07:02:00,2012-01-30 08:06:00
Case34,Turning & Milling Q.C.,ID4287,2012-01-30 07:04:00,2012-01-30 10:00:00
Case1,Turning & Milling,ID4167,2012-01-30 07:21:00,2012-01-30 10:58:00
Case230,Round Grinding,ID4872,2012-01-30 07:30:00,2012-01-30 09:04:00
Case256,Turning & Milling,ID4132,2012-01-30 08:06:00,2012-01-30 15:21:00
Case3,Laser Marking,ID0998,2012-01-30 08:08:00,2012-01-30 08:28:00
Case268,Turning & Milling Q.C.,ID4618,2012-01-30 08:10:00,2012-01-30 09:25:00
Case25,Lapping,ID4882,2012-01-30 09:02:00,2012-01-30 09:07:00
Case25,Round Grinding,ID4872,2012-01-30 09:05:00,2012-01-30 10:20:00
Case25,Round Grinding,ID4872,2012-01-30 09:06:00,2012-01-30 11:36:00
Case25,Lapping,ID4882,2012-01-30 09:09:00,2012-01-30 10:04:00
Case37,Turning & Milling,ID0997,2012-01-30 09:47:00,2012-01-30 14:46:00
Case37,Start,Start,2012-01-30 09:47:00,2012-01-30 09:47:00
Case258,Laser Marking,ID0998,2012-01-30 09:48:00,2012-01-30 10:29:00
Case269,Final Inspection Q.C.,ID4287,2012-01-30 10:00:00,2012-01-30 10:31:00
Case218,Start,Start,2012-01-30 10:19:00,2012-01-30 10:19:00
Case218,Change Version,ID4890,2012-01-30 10:19:00,2012-01-30 15:58:00
Case37,Turning,ID4641,2012-01-30 10:20:00,2012-01-30 14:19:00
Case258,Lapping,ID0998,2012-01-30 10:29:00,2012-01-30 15:19:00
Case12,Turning Q.C.,ID4618,2012-01-30 10:29:00,2012-01-30 11:44:00
Case269,End,End,2012-01-30 10:31:00,2012-01-30 10:31:00
Case258,Turning & Milling Q.C.,ID4618,2012-01-30 10:45:00,2012-01-30 11:00:00
Case19,Start,Start,2012-01-30 10:59:00,2012-01-30 10:59:00
Case19,Turning & Milling,ID4167,2012-01-30 10:59:00,2012-01-30 16:10:00
Case25,Round Grinding,ID4872,2012-01-30 11:36:00,2012-01-30 15:53:00
Case9,Turning,ID4641,2012-01-30 14:38:00,2012-01-30 15:59:00
Case9,Start,Start,2012-01-30 14:38:00,2012-01-30 14:38:00
Case37,Turning & Milling,ID0997,2012-01-30 14:47:00,2012-01-30 18:02:00
Case10,Flat Grinding,ID0998,2012-01-30 15:19:00,2012-01-30 16:59:00
Case256,Turning & Milling Q.C.,ID4287,2012-01-30 15:30:00,2012-01-30 17:54:00
Case32,Turning & Milling,ID4429,2012-01-30 15:58:00,2012-01-30 23:29:00
Case9,Turning,ID3846,2012-01-30 16:07:00,2012-01-30 17:34:00
Case25,Round Grinding,ID4528,2012-01-30 16:09:00,2012-01-30 23:58:00
Case223,Laser Marking,ID0998,2012-01-30 16:11:00,2012-01-30 16:58:00
Case19,Turning & Milling Q.C.,ID4163,2012-01-30 17:00:00,2012-01-30 18:05:00
Case9,Turning,ID3846,2012-01-30 17:35:00,2012-01-30 21:03:00
Case19,Turning & Milling,ID4932,2012-01-30 19:50:00,2012-01-31 06:40:00
Case37,Turning & Milling,ID4794,2012-01-30 20:04:00,2012-01-31 06:45:00
Case218,Change Version,ID4851,2012-01-30 20:57:00,2012-01-31 06:51:00
Case40,Start,Start,2012-01-30 21:05:00,2012-01-30 21:05:00
Case40,Turning,ID3846,2012-01-30 21:05:00,2012-01-30 23:41:00
Case32,Turning & Milling,ID4794,2012-01-30 23:33:00,2012-01-31 06:45:00
Case187,Packing,ID4291,2012-01-31 00:00:00,2012-01-31 01:00:00
Case223,Flat Grinding,ID4882,2012-01-31 00:00:00,2012-01-31 01:15:00
Case74,Start,Start,2012-01-31 00:00:00,2012-01-31 00:00:00
Case235,Round Grinding,ID4385,2012-01-31 00:00:00,2012-01-31 03:00:00
Case74,Packing,ID4820,2012-01-31 00:00:00,2012-01-31 01:00:00
Case235,Round Grinding,ID4385,2012-01-31 03:00:00,2012-01-31 06:15:00
Case235,Round Grinding,ID4385,2012-01-31 06:15:00,2012-01-31 07:00:00
Case175,Round Grinding,ID4287,2012-01-31 07:00:00,2012-01-31 07:30:00
Case37,Turning & Milling,ID4783,2012-01-31 07:00:00,2012-01-31 18:00:00
Case175,Start,Start,2012-01-31 07:00:00,2012-01-31 07:00:00
Case175,Round Grinding,ID4287,2012-01-31 07:03:00,2012-01-31 07:30:00
Case32,Turning & Milling,ID4529,2012-01-31 07:09:00,2012-01-31 15:56:00
Case40,Turning,ID4641,2012-01-31 07:17:00,2012-01-31 09:34:00
Case175,End,End,2012-01-31 07:30:00,2012-01-31 07:30:00
Case256,Turning & Milling,ID4132,2012-01-31 07:47:00,2012-01-31 11:39:00
Case74,Final Inspection Q.C.,ID4287,2012-01-31 08:04:00,2012-01-31 08:40:00
Case256,Turning & Milling Q.C.,ID4287,2012-01-31 09:00:00,2012-01-31 12:00:00
Case46,Turning & Milling,ID4529,2012-01-31 09:30:00,2012-01-31 15:57:00
Case77,Turning & Milling,ID4641,2012-01-31 09:35:00,2012-01-31 16:01:00
Case77,Start,Start,2012-01-31 09:35:00,2012-01-31 09:35:00
Case256,Turning & Milling,ID4132,2012-01-31 11:40:00,2012-01-31 15:51:00
Case195,Start,Start,2012-01-31 12:00:00,2012-01-31 12:00:00
Case195,Turning & Milling Q.C.,ID4287,2012-01-31 12:00:00,2012-01-31 15:05:00
Case1,Turning & Milling Q.C.,ID4163,2012-01-31 13:20:00,2012-01-31 14:50:00
Case19,Turning & Milling Q.C.,ID4163,2012-01-31 14:50:00,2012-01-31 16:10:00
Case23,Round Grinding,ID4287,2012-01-31 15:09:00,2012-01-31 17:59:00
Case74,Final Inspection Q.C.,ID4287,2012-01-31 15:11:00,2012-01-31 16:26:00
Case235,Round Grinding,ID4528,2012-01-31 16:00:00,2012-01-31 22:20:00
Case235,Turning & Milling Q.C.,ID4163,2012-01-31 16:10:00,2012-01-31 17:59:00
Case40,Turning,ID3846,2012-01-31 16:13:00,2012-01-31 16:39:00
Case32,Turning & Milling,ID4429,2012-01-31 16:15:00,2012-01-31 23:37:00
Case74,End,End,2012-01-31 16:26:00,2012-01-31 16:26:00
Case40,Turning,ID3846,2012-01-31 16:40:00,2012-01-31 17:28:00
Case256,Turning & Milling,ID3846,2012-01-31 16:48:00,2012-01-31 23:37:00
Case46,Turning & Milling,ID4429,2012-01-31 17:01:00,2012-01-31 20:06:00
Case40,Turning,ID3846,2012-01-31 17:29:00,2012-01-31 23:37:00
Case46,Turning & Milling,ID4794,2012-01-31 20:04:00,2012-01-31 22:40:00
Case218,Change Version,ID4851,2012-01-31 21:41:00,2012-02-01 06:55:00
Case25,Round Grinding,ID4528,2012-01-31 22:25:00,2012-01-31 23:29:00
Case46,Turning & Milling,ID4794,2012-01-31 22:41:00,2012-02-01 03:21:00
Case40,Turning,ID4932,2012-01-31 23:47:00,2012-02-01 06:43:00
Case32,Turning & Milling,ID4794,2012-01-31 23:50:00,2012-02-01 06:55:00
Case201,Turning & Milling Q.C.,ID4287,2012-02-01 00:00:00,2012-02-01 01:15:00
Case223,Flat Grinding,ID4882,2012-02-01 00:00:00,2012-02-01 01:15:00
Case240,Start,Start,2012-02-01 03:22:00,2012-02-01 03:22:00
Case240,Turning & Milling,ID4794,2012-02-01 03:22:00,2012-02-01 07:00:00
Case40,Turning Q.C.,ID4618,2012-02-01 06:55:00,2012-02-01 07:23:00
Case32,Turning & Milling,ID4529,2012-02-01 07:00:00,2012-02-01 15:48:00
Case218,Change Version,ID4890,2012-02-01 07:00:00,2012-02-01 15:00:00
Case235,Round Grinding,ID4445,2012-02-01 07:00:00,2012-02-01 08:20:00
Case37,Turning & Milling,ID0997,2012-02-01 07:00:00,2012-02-01 16:39:00
Case240,Turning & Milling,ID4529,2012-02-01 07:02:00,2012-02-01 15:01:00
Case256,Turning & Milling,ID4641,2012-02-01 07:02:00,2012-02-01 10:46:00
Case9,Turning Q.C.,ID4618,2012-02-01 07:23:00,2012-02-01 07:30:00
Case25,Round Grinding,ID4872,2012-02-01 07:26:00,2012-02-01 11:26:00
Case1,Laser Marking,ID0998,2012-02-01 08:18:00,2012-02-01 08:27:00
Case235,Round Grinding,ID4445,2012-02-01 08:20:00,2012-02-01 12:24:00
Case19,Laser Marking,ID0998,2012-02-01 08:27:00,2012-02-01 09:19:00
Case223,Flat Grinding,ID4882,2012-02-01 09:07:00,2012-02-01 09:47:00
Case46,Turning & Milling Q.C.,ID4287,2012-02-01 09:16:00,2012-02-01 11:11:00
Case34,Laser Marking,ID0998,2012-02-01 09:20:00,2012-02-01 09:54:00
Case223,Lapping,ID4882,2012-02-01 09:47:00,2012-02-01 10:07:00
Case9,Lapping,ID0998,2012-02-01 09:54:00,2012-02-01 11:18:00
Case77,Turning & Milling,ID4641,2012-02-01 10:48:00,2012-02-01 16:04:00
Case258,Final Inspection Q.C.,ID4618,2012-02-01 10:59:00,2012-02-01 16:08:00
Case25,Round Grinding,ID4287,2012-02-01 11:10:00,2012-02-01 13:50:00
Case34,Lapping,ID0998,2012-02-01 11:18:00,2012-02-01 11:20:00
Case34,Lapping,ID0998,2012-02-01 11:21:00,2012-02-01 13:52:00
Case34,Round Grinding,ID4872,2012-02-01 11:30:00,2012-02-01 11:41:00
Case188,Round Grinding,ID4445,2012-02-01 12:24:00,2012-02-01 14:34:00
Case235,Grinding Rework,ID4872,2012-02-01 13:46:00,2012-02-01 14:12:00
Case34,Round Grinding,ID4872,2012-02-01 14:12:00,2012-02-01 14:46:00
Case188,Round Grinding,ID4445,2012-02-01 14:34:00,2012-02-01 17:59:00
Case223,Final Inspection Q.C.,ID4287,2012-02-01 14:40:00,2012-02-01 15:00:00
Case46,Laser Marking,ID0998,2012-02-01 14:50:00,2012-02-01 16:05:00
Case46,Lapping,ID0998,2012-02-01 14:50:00,2012-02-01 14:50:00
Case46,Final Inspection Q.C.,ID4287,2012-02-01 15:03:00,2012-02-01 15:56:00
Case32,Turning & Milling,ID4429,2012-02-01 16:00:00,2012-02-01 23:37:00
Case77,Turning & Milling,ID3846,2012-02-01 16:06:00,2012-02-01 23:42:00
Case256,Turning & Milling,ID3846,2012-02-01 16:07:00,2012-02-01 23:41:00
Case34,Round Grinding,ID4528,2012-02-01 16:10:00,2012-02-01 17:26:00
Case37,Turning & Milling,ID0997,2012-02-01 16:39:00,2012-02-01 17:57:00
Case240,Turning & Milling,ID4429,2012-02-01 16:44:00,2012-02-01 19:54:00
Case34,Round Grinding,ID4528,2012-02-01 17:27:00,2012-02-01 18:18:00
Case240,Turning & Milling,ID4794,2012-02-01 19:56:00,2012-02-02 06:47:00
Case188,Round Grinding,ID0420,2012-02-01 20:24:00,2012-02-02 06:47:00
Case37,Turning & Milling,ID4932,2012-02-01 21:19:00,2012-02-02 03:48:00
Case208,Round Grinding,ID4385,2012-02-01 22:08:00,2012-02-02 04:12:00
Case32,Turning & Milling,ID4794,2012-02-01 23:39:00,2012-02-02 06:46:00
Case223,Flat Grinding,ID4882,2012-02-02 00:00:00,2012-02-02 01:15:00
Case223,Flat Grinding,ID4882,2012-02-02 00:00:00,2012-02-02 01:15:00
Case223,Flat Grinding,ID4882,2012-02-02 00:00:00,2012-02-02 01:15:00
Case150,Round Grinding,ID4618,2012-02-02 00:00:00,2012-02-02 01:15:00
Case150,Laser Marking,ID4618,2012-02-02 00:00:00,2012-02-02 01:15:00
Case235,Packing,ID4820,2012-02-02 00:00:00,2012-02-02 01:00:00
Case150,Flat Grinding,ID4618,2012-02-02 00:00:00,2012-02-02 01:15:00
Case150,Start,Start,2012-02-02 00:00:00,2012-02-02 00:00:00
Case208,Round Grinding,ID4385,2012-02-02 04:13:00,2012-02-02 07:00:00
Case46,Final Inspection Q.C.,ID4287,2012-02-02 06:49:00,2012-02-02 07:01:00
Case32,Turning & Milling,ID4529,2012-02-02 06:59:00,2012-02-02 15:45:00
Case235,Final Inspection Q.C.,ID4163,2012-02-02 07:00:00,2012-02-02 08:40:00
Case240,Turning & Milling,ID4529,2012-02-02 07:00:00,2012-02-02 15:46:00
Case208,Round Grinding,ID4445,2012-02-02 07:01:00,2012-02-02 12:12:00
Case188,Round Grinding,ID4445,2012-02-02 07:02:00,2012-02-02 09:57:00
Case256,Turning & Milling,ID4132,2012-02-02 07:10:00,2012-02-02 13:27:00
Case223,Final Inspection Q.C.,ID4287,2012-02-02 07:30:00,2012-02-02 09:30:00
Case235,Final Inspection Q.C.,ID4163,2012-02-02 07:50:00,2012-02-02 08:40:00
Case235,Final Inspection Q.C.,ID4163,2012-02-02 09:00:00,2012-02-02 10:00:00
Case235,Final Inspection Q.C.,ID4163,2012-02-02 09:00:00,2012-02-02 12:50:00
Case75,Start,Start,2012-02-02 09:16:00,2012-02-02 09:16:00
Case75,Turning & Milling,ID0997,2012-02-02 09:16:00,2012-02-02 10:20:00
Case188,Final Inspection Q.C.,ID4618,2012-02-02 09:19:00,2012-02-02 09:23:00
Case258,Final Inspection Q.C.,ID4618,2012-02-02 09:29:00,2012-02-02 10:44:00
Case218,Final Inspection Q.C.,ID4287,2012-02-02 09:30:00,2012-02-02 11:36:00
Case258,Final Inspection Q.C.,ID4618,2012-02-02 09:36:00,2012-02-02 10:51:00
Case150,Final Inspection Q.C.,ID4618,2012-02-02 09:46:00,2012-02-02 09:47:00
Case150,End,End,2012-02-02 09:47:00,2012-02-02 09:47:00
Case206,Final Inspection Q.C.,ID4618,2012-02-02 10:18:00,2012-02-02 12:17:00
Case188,Round Grinding,ID4445,2012-02-02 10:36:00,2012-02-02 13:31:00
Case188,Laser Marking,ID0998,2012-02-02 10:38:00,2012-02-02 10:40:00
Case256,Turning & Milling Q.C.,ID4287,2012-02-02 11:37:00,2012-02-02 15:04:00
Case75,Turning & Milling,ID0997,2012-02-02 11:41:00,2012-02-02 16:00:00
Case10,Final Inspection Q.C.,ID4618,2012-02-02 12:38:00,2012-02-02 14:16:00
Case235,Final Inspection Q.C.,ID4163,2012-02-02 13:20:00,2012-02-02 18:00:00
Case256,Turning & Milling,ID4132,2012-02-02 13:27:00,2012-02-02 17:39:00
Case206,Final Inspection Q.C.,ID4618,2012-02-02 13:28:00,2012-02-02 14:43:00
Case188,Lapping,ID0998,2012-02-02 13:29:00,2012-02-02 13:30:00
Case188,Round Grinding,ID4445,2012-02-02 13:32:00,2012-02-02 13:55:00
Case34,Final Inspection Q.C.,ID4287,2012-02-02 15:30:00,2012-02-02 16:04:00
Case240,Turning & Milling,ID4429,2012-02-02 16:10:00,2012-02-02 19:45:00
Case75,Turning & Milling,ID4219,2012-02-02 16:13:00,2012-02-02 19:38:00
Case77,Turning & Milling,ID3846,2012-02-02 16:22:00,2012-02-02 23:40:00
Case188,Round Grinding,ID0420,2012-02-02 19:58:00,2012-02-03 00:55:00
Case75,Turning & Milling,ID4219,2012-02-02 21:00:00,2012-02-03 00:00:00
Case46,Packing,ID4820,2012-02-03 00:00:00,2012-02-03 01:00:00
Case206,Packing,ID4820,2012-02-03 00:00:00,2012-02-03 01:00:00
Case10,Packing,ID4820,2012-02-03 00:00:00,2012-02-03 01:00:00
Case46,End,End,2012-02-03 01:00:00,2012-02-03 01:00:00
Case10,End,End,2012-02-03 01:00:00,2012-02-03 01:00:00
Case206,End,End,2012-02-03 01:00:00,2012-02-03 01:00:00
Case194,Final Inspection Q.C.,ID4287,2012-02-03 07:00:00,2012-02-03 12:00:00
Case75,Turning & Milling,ID0997,2012-02-03 07:00:00,2012-02-03 10:30:00
Case256,Turning & Milling,ID4132,2012-02-03 07:03:00,2012-02-03 12:14:00
Case37,Flat Grinding,ID0998,2012-02-03 08:00:00,2012-02-03 10:00:00
Case75,Turning & Milling,ID0997,2012-02-03 10:30:00,2012-02-03 11:30:00
Case188,Final Inspection Q.C.,ID4618,2012-02-03 10:36:00,2012-02-03 12:54:00
Case256,Turning & Milling Q.C.,ID4287,2012-02-03 12:00:00,2012-02-03 12:50:00
Case188,Round Grinding,ID4445,2012-02-04 22:45:00,2012-02-05 01:15:00
Case258,Packing,ID4820,2012-02-05 00:00:00,2012-02-05 01:00:00
Case223,Packing,ID4291,2012-02-05 00:00:00,2012-02-05 01:00:00
Case188,Round Grinding,ID4445,2012-02-05 00:00:00,2012-02-05 06:53:00
Case195,Flat Grinding,ID4882,2012-02-05 00:00:00,2012-02-05 01:15:00
Case12,Turning & Milling,ID0937,2012-02-05 00:00:00,2012-02-05 01:15:00
Case34,Packing,ID4820,2012-02-05 00:00:00,2012-02-05 01:00:00
Case256,Turning & Milling,ID4641,2012-02-05 00:42:00,2012-02-05 06:54:00
Case258,End,End,2012-02-05 01:00:00,2012-02-05 01:00:00
Case77,Turning & Milling,ID4641,2012-02-05 02:13:00,2012-02-05 06:38:00
Case32,Turning & Milling Q.C.,ID4493,2012-02-05 07:00:00,2012-02-05 09:27:00
Case256,Turning & Milling Q.C.,ID4287,2012-02-05 07:00:00,2012-02-05 08:40:00
Case256,Turning & Milling,ID4132,2012-02-05 07:09:00,2012-02-05 17:47:00
Case77,Turning & Milling,ID4132,2012-02-05 07:11:00,2012-02-05 17:47:00
Case188,Final Inspection Q.C.,ID4618,2012-02-05 07:28:00,2012-02-05 11:32:00
Case77,Turning & Milling Q.C.,ID4163,2012-02-05 09:00:00,2012-02-05 12:00:00
Case34,Final Inspection Q.C.,ID4287,2012-02-05 09:00:00,2012-02-05 15:00:00
Case32,Turning & Milling,ID4429,2012-02-05 09:30:00,2012-02-05 12:31:00
Case32,Turning & Milling,ID4429,2012-02-05 09:35:00,2012-02-05 17:43:00
Case195,Lapping,ID0998,2012-02-05 09:41:00,2012-02-05 11:18:00
Case223,Flat Grinding,ID4882,2012-02-05 10:31:00,2012-02-05 11:16:00
Case256,Lapping,ID0998,2012-02-05 11:18:00,2012-02-05 12:43:00
Case75,Turning & Milling Q.C.,ID4493,2012-02-05 11:30:00,2012-02-05 12:50:00
Case195,Lapping,ID0998,2012-02-05 12:43:00,2012-02-05 16:38:00
Case195,Flat Grinding,ID4882,2012-02-05 13:18:00,2012-02-05 17:43:00
Case12,Lapping,ID0998,2012-02-05 14:00:00,2012-02-05 16:00:00
Case188,Final Inspection Q.C.,ID4618,2012-02-05 14:04:00,2012-02-05 14:07:00
Case188,Turning & Milling Q.C.,ID4618,2012-02-05 14:15:00,2012-02-05 14:18:00
Case188,Turning & Milling Q.C.,ID4618,2012-02-05 14:16:00,2012-02-05 14:43:00
Case188,Turning & Milling Q.C.,ID4618,2012-02-05 14:17:00,2012-02-05 14:43:00
Case188,Final Inspection Q.C.,ID4618,2012-02-05 14:39:00,2012-02-05 14:44:00
Case256,Turning & Milling Q.C.,ID4287,2012-02-05 15:00:00,2012-02-05 15:56:00
Case32,Turning & Milling,ID4167,2012-02-05 19:02:00,2012-02-05 20:05:00
Case32,Turning & Milling,ID4529,2012-02-05 20:08:00,2012-02-06 03:41:00
Case77,Turning & Milling,ID4641,2012-02-05 20:34:00,2012-02-06 06:39:00
Case256,Turning & Milling,ID4641,2012-02-05 20:35:00,2012-02-06 06:39:00
Case20,Round Grinding,ID4445,2012-02-05 23:56:00,2012-02-06 00:17:00
Case194,Packing,ID4820,2012-02-06 00:00:00,2012-02-06 01:00:00
Case240,Flat Grinding,ID4882,2012-02-06 00:00:00,2012-02-06 01:15:00
Case194,Packing,ID4820,2012-02-06 00:00:00,2012-02-06 01:00:00
Case12,Flat Grinding,ID4882,2012-02-06 00:00:00,2012-02-06 01:15:00
Case188,Packing,ID4820,2012-02-06 00:00:00,2012-02-06 01:00:00
Case218,Packing,ID4820,2012-02-06 00:00:00,2012-02-06 01:00:00
Case6,Start,Start,2012-02-06 05:00:00,2012-02-06 05:00:00
Case6,Turning & Milling,ID0997,2012-02-06 05:00:00,2012-02-06 06:30:00
Case6,Turning & Milling,ID0997,2012-02-06 06:12:00,2012-02-06 06:36:00
Case20,Turning & Milling Q.C.,ID4618,2012-02-06 06:50:00,2012-02-06 07:07:00
Case77,Turning & Milling,ID3846,2012-02-06 06:58:00,2012-02-06 17:49:00
Case32,Turning & Milling Q.C.,ID4493,2012-02-06 07:00:00,2012-02-06 08:20:00
Case256,Round Grinding,ID4385,2012-02-06 07:08:00,2012-02-06 08:08:00
Case188,Final Inspection Q.C.,ID4618,2012-02-06 07:14:00,2012-02-06 18:01:00
Case256,Turning & Milling,ID4132,2012-02-06 07:29:00,2012-02-06 14:40:00
Case37,Turning & Milling Q.C.,ID4618,2012-02-06 07:41:00,2012-02-06 07:42:00
Case72,Turning & Milling,ID4219,2012-02-06 07:48:00,2012-02-06 17:22:00
Case72,Start,Start,2012-02-06 07:48:00,2012-02-06 07:48:00
Case195,Flat Grinding,ID4882,2012-02-06 07:54:00,2012-02-06 08:37:00
Case256,Turning & Milling Q.C.,ID4287,2012-02-06 08:00:00,2012-02-06 09:07:00
Case256,Round Grinding,ID4385,2012-02-06 08:08:00,2012-02-06 12:10:00
Case256,Round Grinding,ID0420,2012-02-06 08:10:00,2012-02-06 12:12:00
Case268,Turning & Milling Q.C.,ID4618,2012-02-06 09:00:00,2012-02-06 10:21:00
Case12,Flat Grinding,ID4882,2012-02-06 09:53:00,2012-02-06 12:40:00
Case41,Laser Marking,ID0998,2012-02-06 10:21:00,2012-02-06 10:41:00
Case272,Turning & Milling Q.C.,ID4618,2012-02-06 10:21:00,2012-02-06 13:16:00
Case273,Laser Marking,ID0998,2012-02-06 10:42:00,2012-02-06 10:50:00
Case272,Laser Marking,ID0998,2012-02-06 10:57:00,2012-02-06 11:24:00
Case218,Laser Marking,ID0998,2012-02-06 11:24:00,2012-02-06 12:47:00
Case218,Final Inspection Q.C.,ID4287,2012-02-06 12:00:00,2012-02-06 12:50:00
Case256,Round Grinding,ID4385,2012-02-06 12:10:00,2012-02-06 16:02:00
Case256,Round Grinding,ID0420,2012-02-06 12:12:00,2012-02-06 17:53:00
Case12,Laser Marking,ID0998,2012-02-06 12:47:00,2012-02-06 13:47:00
Case218,End,End,2012-02-06 12:50:00,2012-02-06 12:50:00
Case256,Lapping,ID0998,2012-02-06 13:47:00,2012-02-06 15:20:00
Case256,Turning & Milling Q.C.,ID4287,2012-02-06 15:00:00,2012-02-06 16:00:00
Case240,Turning & Milling Q.C.,ID4618,2012-02-06 15:21:00,2012-02-06 15:22:00
Case240,Laser Marking,ID0998,2012-02-06 15:23:00,2012-02-06 16:03:00
Case256,Round Grinding,ID4287,2012-02-06 16:00:00,2012-02-06 18:00:00
Case256,Round Grinding,ID4355,2012-02-06 16:06:00,2012-02-06 23:30:00
Case240,Flat Grinding,ID4882,2012-02-06 16:24:00,2012-02-06 17:06:00
Case256,Lapping,ID0998,2012-02-06 16:34:00,2012-02-06 17:08:00
Case72,Turning & Milling,ID4219,2012-02-06 17:23:00,2012-02-06 18:09:00
Case262,Start,Start,2012-02-06 18:27:00,2012-02-06 18:27:00
Case262,Turning & Milling,ID4167,2012-02-06 18:27:00,2012-02-06 23:37:00
Case77,Turning & Milling,ID4641,2012-02-06 20:16:00,2012-02-07 06:31:00
Case256,Round Grinding,ID4445,2012-02-06 20:21:00,2012-02-07 03:44:00
Case261,Start,Start,2012-02-06 20:38:00,2012-02-06 20:38:00
Case261,Turning & Milling,ID0997,2012-02-06 20:38:00,2012-02-07 02:05:00
Case262,Turning & Milling,ID4529,2012-02-06 23:54:00,2012-02-07 01:00:00
Case12,Flat Grinding,ID4882,2012-02-07 00:00:00,2012-02-07 01:15:00
Case188,Packing,ID4491,2012-02-07 00:00:00,2012-02-07 01:00:00
