caseid,task,user,start_timestamp,end_timestamp
620,Create Quotation comparison Map,Karel de Groot,2011-04-03 05:19:00,2011-04-03 07:53:00
620,Analyze Quotation Comparison Map,Penn Osterwalder,2011-04-03 14:19:00,2011-04-03 14:34:00
620,Choose best option,Nico Ojenbeer,2011-04-03 14:34:00,2011-04-03 14:34:00
620,Settle Conditions With Supplier,Francois de Perrier,2011-04-04 10:13:00,2011-04-04 14:59:00
620,Create Purchase Order,Francois de Perrier,2011-04-04 15:19:00,2011-04-04 15:31:00
620,Confirm Purchase Order,Carmen Finacse,2011-04-04 22:50:00,2011-04-04 22:56:00
620,Deliver Goods Services,Esmeralda Clay,2011-04-05 13:14:00,2011-04-06 22:35:00
620,Release Purchase Order,Fjodor Kowalski,2011-04-07 06:05:00,2011-04-07 06:06:00
620,Approve Purchase Order for payment,Francois de Perrier,2011-04-08 07:15:00,2011-04-08 07:16:00
620,Send Invoice,Sean Manney,2011-04-11 13:03:00,2011-04-11 13:03:00
620,Release Supplier's Invoice,Karalda Nimwada,2011-04-12 03:10:00,2011-04-12 03:14:00
620,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-04-12 03:14:00,2011-04-12 03:14:00
620,Pay Invoice,Pedro Alvares,2011-04-12 03:47:00,2011-04-12 03:53:00
620,End,End,2011-04-12 03:53:00,2011-04-12 03:53:00
207,Start,Start,2011-01-27 02:05:00,2011-01-27 02:05:00
207,Create Purchase Requisition,Esmana Liubiata,2011-01-27 02:05:00,2011-01-27 02:57:00
207,Analyze Purchase Requisition,Francis Odell,2011-01-27 19:53:00,2011-01-27 19:58:00
207,Create Request for Quotation,Maris Freeman,2011-01-27 20:02:00,2011-01-27 20:04:00
207,Analyze Request for Quotation,Magdalena Predutta,2011-01-31 09:00:00,2011-01-31 09:34:00
207,Send Request for Quotation to Supplier,Karel de Groot,2011-01-31 23:17:00,2011-01-31 23:33:00
207,Create Quotation comparison Map,Francois de Perrier,2011-02-01 07:29:00,2011-02-01 12:50:00
207,Analyze Quotation Comparison Map,Anne Olwada,2011-02-01 19:17:00,2011-02-01 19:50:00
207,Choose best option,Fjodor Kowalski,2011-02-01 19:50:00,2011-02-01 19:50:00
207,Settle Conditions With Supplier,Magdalena Predutta,2011-02-02 12:57:00,2011-02-02 19:54:00
207,Create Purchase Order,Magdalena Predutta,2011-02-02 20:19:00,2011-02-02 20:30:00
207,Confirm Purchase Order,Kiu Kan,2011-02-03 06:44:00,2011-02-03 07:14:00
207,Deliver Goods Services,Kiu Kan,2011-02-05 12:11:00,2011-02-07 01:29:00
207,Release Purchase Order,Miu Hanwan,2011-02-07 09:12:00,2011-02-07 09:13:00
207,Approve Purchase Order for payment,Magdalena Predutta,2011-02-07 19:52:00,2011-02-07 19:53:00
207,Send Invoice,Kiu Kan,2011-02-08 20:37:00,2011-02-08 20:37:00
207,Release Supplier's Invoice,Pedro Alvares,2011-02-09 10:52:00,2011-02-09 10:55:00
207,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-09 10:55:00,2011-02-09 10:55:00
207,Pay Invoice,Pedro Alvares,2011-02-09 11:11:00,2011-02-09 11:16:00
207,End,End,2011-02-09 11:16:00,2011-02-09 11:16:00
949,Start,Start,2011-05-17 22:11:00,2011-05-17 22:11:00
949,Create Purchase Requisition,Esmana Liubiata,2011-05-17 22:11:00,2011-05-17 23:06:00
949,Analyze Purchase Requisition,Maris Freeman,2011-05-18 15:19:00,2011-05-18 15:26:00
949,Create Request for Quotation,Maris Freeman,2011-05-18 15:33:00,2011-05-18 15:34:00
949,Analyze Request for Quotation,Francois de Perrier,2011-06-05 02:58:00,2011-06-05 03:26:00
949,Amend Request for Quotation,Tesca Lobes,2011-06-05 04:20:00,2011-06-05 04:29:00
949,Analyze Request for Quotation,Francois de Perrier,2011-06-21 18:42:00,2011-06-21 19:00:00
949,Amend Request for Quotation,Immanuel Karagianni,2011-06-21 19:48:00,2011-06-21 19:55:00
949,Analyze Request for Quotation,Francois de Perrier,2011-07-18 10:05:00,2011-07-18 10:23:00
949,Send Request for Quotation to Supplier,Francois de Perrier,2011-07-20 10:25:00,2011-07-20 10:51:00
949,Create Quotation comparison Map,Francois de Perrier,2011-07-20 10:54:00,2011-07-20 12:28:00
949,Analyze Quotation Comparison Map,Penn Osterwalder,2011-07-20 19:26:00,2011-07-20 19:49:00
949,Choose best option,Fjodor Kowalski,2011-07-20 19:49:00,2011-07-20 19:49:00
949,Settle Conditions With Supplier,Francois de Perrier,2011-07-21 06:37:00,2011-07-21 17:38:00
949,Create Purchase Order,Magdalena Predutta,2011-07-22 02:37:00,2011-07-22 02:44:00
949,Confirm Purchase Order,Kiu Kan,2011-08-03 10:50:00,2011-08-03 11:13:00
949,Deliver Goods Services,Esmeralda Clay,2011-08-11 13:07:00,2011-08-13 05:57:00
949,Release Purchase Order,Nico Ojenbeer,2011-08-13 13:32:00,2011-08-13 13:33:00
949,Approve Purchase Order for payment,Francois de Perrier,2011-08-13 23:29:00,2011-08-13 23:30:00
949,Send Invoice,Esmeralda Clay,2011-08-20 08:39:00,2011-08-20 08:39:00
949,Release Supplier's Invoice,Pedro Alvares,2011-08-20 22:58:00,2011-08-20 23:04:00
949,Settle Dispute With Supplier,Pedro Alvares,2011-08-20 23:41:00,2011-08-21 00:09:00
949,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-08-21 00:09:00,2011-08-21 00:09:00
949,Pay Invoice,Pedro Alvares,2011-08-21 00:33:00,2011-08-21 00:43:00
949,End,End,2011-08-21 00:43:00,2011-08-21 00:43:00
73,Start,Start,2011-01-09 22:33:00,2011-01-09 22:33:00
73,Create Purchase Requisition,Anna Kaufmann,2011-01-09 22:33:00,2011-01-09 22:46:00
73,Analyze Purchase Requisition,Heinz Gutschmidt,2011-01-10 23:15:00,2011-01-10 23:24:00
73,Create Request for Quotation,Maris Freeman,2011-01-10 23:27:00,2011-01-10 23:29:00
73,Analyze Request for Quotation,Karel de Groot,2011-01-12 03:28:00,2011-01-12 03:41:00
73,Send Request for Quotation to Supplier,Karel de Groot,2011-01-13 03:34:00,2011-01-13 03:55:00
73,Create Quotation comparison Map,Magdalena Predutta,2011-01-15 06:38:00,2011-01-15 09:06:00
73,Analyze Quotation Comparison Map,Anna Kaufmann,2011-01-15 15:51:00,2011-01-15 16:04:00
73,Choose best option,Fjodor Kowalski,2011-01-15 16:04:00,2011-01-15 16:04:00
73,Settle Conditions With Supplier,Francois de Perrier,2011-01-16 03:24:00,2011-01-16 16:58:00
73,Create Purchase Order,Francois de Perrier,2011-01-16 20:52:00,2011-01-16 21:00:00
73,Confirm Purchase Order,Kiu Kan,2011-01-17 04:27:00,2011-01-17 04:36:00
73,Deliver Goods Services,Kiu Kan,2011-01-18 11:25:00,2011-01-19 09:11:00
73,Release Purchase Order,Fjodor Kowalski,2011-01-19 16:23:00,2011-01-19 16:24:00
73,Approve Purchase Order for payment,Karel de Groot,2011-01-20 02:20:00,2011-01-20 02:21:00
73,Send Invoice,Esmeralda Clay,2011-01-20 08:17:00,2011-01-20 08:17:00
73,Release Supplier's Invoice,Karalda Nimwada,2011-01-20 22:27:00,2011-01-20 22:30:00
73,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-01-20 22:30:00,2011-01-20 22:30:00
73,Pay Invoice,Karalda Nimwada,2011-01-20 23:12:00,2011-01-20 23:19:00
73,End,End,2011-01-20 23:19:00,2011-01-20 23:19:00
66,Start,Start,2011-01-09 04:20:00,2011-01-09 04:20:00
66,Create Purchase Requisition,Clement Duchot,2011-01-09 04:20:00,2011-01-09 04:33:00
66,Analyze Purchase Requisition,Maris Freeman,2011-01-10 01:45:00,2011-01-10 01:50:00
66,Create Request for Quotation,Francis Odell,2011-01-10 01:55:00,2011-01-10 01:56:00
66,Analyze Request for Quotation,Francois de Perrier,2011-01-12 06:01:00,2011-01-12 06:09:00
66,Amend Request for Quotation,Alberto Duport,2011-01-12 06:55:00,2011-01-12 07:05:00
66,Analyze Request for Quotation,Karel de Groot,2011-01-12 09:13:00,2011-01-12 09:37:00
66,Send Request for Quotation to Supplier,Magdalena Predutta,2011-01-12 18:12:00,2011-01-12 18:37:00
66,Create Quotation comparison Map,Magdalena Predutta,2011-01-14 14:37:00,2011-01-14 19:23:00
66,Analyze Quotation Comparison Map,Anna Kaufmann,2011-01-15 01:53:00,2011-01-15 02:02:00
66,Choose best option,Immanuel Karagianni,2011-01-15 02:02:00,2011-01-15 02:02:00
66,Settle Conditions With Supplier,Karel de Groot,2011-01-15 04:18:00,2011-01-15 17:54:00
66,Create Purchase Order,Karel de Groot,2011-01-16 21:15:00,2011-01-16 21:28:00
66,Confirm Purchase Order,Kiu Kan,2011-01-17 03:34:00,2011-01-17 04:07:00
66,Deliver Goods Services,Carmen Finacse,2011-01-17 10:44:00,2011-01-17 22:45:00
66,Release Purchase Order,Immanuel Karagianni,2011-01-18 06:12:00,2011-01-18 06:13:00
66,Approve Purchase Order for payment,Magdalena Predutta,2011-01-18 18:29:00,2011-01-18 18:30:00
66,Send Invoice,Kiu Kan,2011-01-19 09:11:00,2011-01-19 09:11:00
66,Release Supplier's Invoice,Karalda Nimwada,2011-01-19 23:32:00,2011-01-19 23:39:00
66,Settle Dispute With Supplier,Karalda Nimwada,2011-01-20 00:02:00,2011-01-20 00:32:00
66,Authorize Supplier's Invoice payment,Pedro Alvares,2011-01-20 00:32:00,2011-01-20 00:32:00
66,Pay Invoice,Karalda Nimwada,2011-01-20 01:07:00,2011-01-20 01:12:00
66,End,End,2011-01-20 01:12:00,2011-01-20 01:12:00
197,Start,Start,2011-01-25 23:13:00,2011-01-25 23:13:00
197,Create Purchase Requisition,Kim Passa,2011-01-25 23:13:00,2011-01-25 23:47:00
197,Analyze Purchase Requisition,Maris Freeman,2011-01-26 18:41:00,2011-01-26 18:45:00
197,Create Request for Quotation,Maris Freeman,2011-01-26 18:50:00,2011-01-26 18:52:00
197,Analyze Request for Quotation,Magdalena Predutta,2011-01-31 07:47:00,2011-01-31 08:19:00
197,Send Request for Quotation to Supplier,Magdalena Predutta,2011-01-31 10:14:00,2011-01-31 10:49:00
197,Create Quotation comparison Map,Magdalena Predutta,2011-01-31 11:13:00,2011-01-31 12:40:00
197,Analyze Quotation Comparison Map,Miu Hanwan,2011-01-31 19:11:00,2011-01-31 19:42:00
197,Choose best option,Fjodor Kowalski,2011-01-31 19:42:00,2011-01-31 19:42:00
197,Settle Conditions With Supplier,Magdalena Predutta,2011-01-31 22:38:00,2011-02-01 12:13:00
197,Create Purchase Order,Francois de Perrier,2011-02-02 18:28:00,2011-02-02 18:40:00
197,Confirm Purchase Order,Kiu Kan,2011-02-03 07:14:00,2011-02-03 07:44:00
197,Deliver Goods Services,Karen Clarens,2011-02-03 15:33:00,2011-02-04 22:13:00
197,Release Purchase Order,Immanuel Karagianni,2011-02-05 05:35:00,2011-02-05 05:36:00
197,Approve Purchase Order for payment,Karel de Groot,2011-02-05 08:26:00,2011-02-05 08:27:00
197,Send Invoice,Karen Clarens,2011-02-06 00:24:00,2011-02-06 00:24:00
197,Release Supplier's Invoice,Karalda Nimwada,2011-02-06 14:48:00,2011-02-06 14:53:00
197,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-06 14:53:00,2011-02-06 14:53:00
197,Pay Invoice,Pedro Alvares,2011-02-06 15:04:00,2011-02-06 15:10:00
197,End,End,2011-02-06 15:10:00,2011-02-06 15:10:00
656,Start,Start,2011-04-04 23:05:00,2011-04-04 23:05:00
656,Create Purchase Requisition,Christian Francois,2011-04-04 23:05:00,2011-04-04 23:47:00
656,Analyze Purchase Requisition,Maris Freeman,2011-04-05 10:22:00,2011-04-05 10:27:00
656,Create Request for Quotation,Heinz Gutschmidt,2011-04-05 10:35:00,2011-04-05 10:38:00
656,Analyze Request for Quotation,Magdalena Predutta,2011-04-05 23:01:00,2011-04-05 23:41:00
656,Amend Request for Quotation,Nico Ojenbeer,2011-04-06 00:27:00,2011-04-06 00:40:00
656,Analyze Request for Quotation,Karel de Groot,2011-04-07 08:59:00,2011-04-07 09:24:00
656,Send Request for Quotation to Supplier,Magdalena Predutta,2011-04-08 02:04:00,2011-04-08 02:23:00
656,Create Quotation comparison Map,Magdalena Predutta,2011-04-08 06:30:00,2011-04-08 09:03:00
656,Analyze Quotation Comparison Map,Nico Ojenbeer,2011-04-08 15:24:00,2011-04-08 15:43:00
656,Choose best option,Miu Hanwan,2011-04-08 15:43:00,2011-04-08 15:43:00
656,Settle Conditions With Supplier,Karel de Groot,2011-04-10 18:11:00,2011-04-11 01:55:00
656,Create Purchase Order,Francois de Perrier,2011-04-11 03:58:00,2011-04-11 04:06:00
656,Confirm Purchase Order,Kiu Kan,2011-04-11 22:34:00,2011-04-11 22:40:00
656,Deliver Goods Services,Esmeralda Clay,2011-04-14 06:50:00,2011-04-14 20:51:00
656,Release Purchase Order,Clement Duchot,2011-04-15 04:50:00,2011-04-15 04:51:00
656,Approve Purchase Order for payment,Francois de Perrier,2011-04-15 13:46:00,2011-04-15 13:47:00
656,Send Invoice,Sean Manney,2011-04-18 08:45:00,2011-04-18 08:45:00
656,Release Supplier's Invoice,Pedro Alvares,2011-04-18 23:10:00,2011-04-18 23:13:00
656,Authorize Supplier's Invoice payment,Pedro Alvares,2011-04-18 23:15:00,2011-04-18 23:15:00
656,Pay Invoice,Karalda Nimwada,2011-04-18 23:36:00,2011-04-18 23:44:00
656,End,End,2011-04-18 23:44:00,2011-04-18 23:44:00
713,Start,Start,2011-04-13 17:31:00,2011-04-13 17:31:00
713,Create Purchase Requisition,Elvira Lores,2011-04-13 17:31:00,2011-04-13 18:16:00
713,Analyze Purchase Requisition,Heinz Gutschmidt,2011-04-14 05:21:00,2011-04-14 05:28:00
713,Create Request for Quotation,Heinz Gutschmidt,2011-04-14 05:32:00,2011-04-14 05:34:00
713,Analyze Request for Quotation,Magdalena Predutta,2011-04-18 15:59:00,2011-04-18 16:21:00
713,Amend Request for Quotation,Kim Passa,2011-04-18 17:23:00,2011-04-18 17:38:00
713,Analyze Request for Quotation,Francois de Perrier,2011-04-21 14:16:00,2011-04-21 14:35:00
713,Amend Request for Quotation,Miu Hanwan,2011-04-21 15:26:00,2011-04-21 15:35:00
713,Analyze Request for Quotation,Karel de Groot,2011-05-13 06:31:00,2011-05-13 06:56:00
713,Amend Request for Quotation,Fjodor Kowalski,2011-05-13 07:36:00,2011-05-13 07:46:00
713,Analyze Request for Quotation,Francois de Perrier,2011-06-01 13:35:00,2011-06-01 13:50:00
713,Amend Request for Quotation,Christian Francois,2011-06-01 14:43:00,2011-06-01 14:52:00
713,Analyze Request for Quotation,Karel de Groot,2011-06-21 15:48:00,2011-06-21 16:11:00
713,Send Request for Quotation to Supplier,Francois de Perrier,2011-06-22 07:43:00,2011-06-22 08:01:00
713,Create Quotation comparison Map,Francois de Perrier,2011-06-23 00:43:00,2011-06-23 04:23:00
713,Analyze Quotation Comparison Map,Fjodor Kowalski,2011-06-23 10:53:00,2011-06-23 11:19:00
713,Choose best option,Immanuel Karagianni,2011-06-23 11:19:00,2011-06-23 11:19:00
713,Settle Conditions With Supplier,Karel de Groot,2011-06-23 20:13:00,2011-06-24 07:33:00
713,Create Purchase Order,Francois de Perrier,2011-06-24 10:19:00,2011-06-24 10:26:00
713,Confirm Purchase Order,Carmen Finacse,2011-06-29 01:47:00,2011-06-29 02:07:00
713,Deliver Goods Services,Sean Manney,2011-07-03 08:03:00,2011-07-04 07:50:00
713,Release Purchase Order,Anne Olwada,2011-07-04 15:03:00,2011-07-04 15:04:00
713,Approve Purchase Order for payment,Karel de Groot,2011-07-04 21:27:00,2011-07-04 21:28:00
713,Send Invoice,Kiu Kan,2011-07-05 18:14:00,2011-07-05 18:14:00
713,Release Supplier's Invoice,Pedro Alvares,2011-07-06 08:34:00,2011-07-06 08:36:00
713,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-07-06 08:36:00,2011-07-06 08:36:00
713,Pay Invoice,Karalda Nimwada,2011-07-06 08:46:00,2011-07-06 08:55:00
713,End,End,2011-07-06 08:55:00,2011-07-06 08:55:00
38,Start,Start,2011-01-04 23:48:00,2011-01-04 23:48:00
38,Create Purchase Requisition,Nico Ojenbeer,2011-01-04 23:48:00,2011-01-05 00:14:00
38,Analyze Purchase Requisition,Francis Odell,2011-01-05 14:55:00,2011-01-05 15:01:00
38,Create Request for Quotation,Maris Freeman,2011-01-05 15:05:00,2011-01-05 15:07:00
38,Analyze Request for Quotation,Karel de Groot,2011-01-06 17:08:00,2011-01-06 17:24:00
38,Amend Request for Quotation,Miu Hanwan,2011-01-06 18:29:00,2011-01-06 18:37:00
38,Analyze Request for Quotation,Karel de Groot,2011-01-06 19:46:00,2011-01-06 20:12:00
38,Amend Request for Quotation,Alberto Duport,2011-01-06 21:09:00,2011-01-06 21:18:00
38,Analyze Request for Quotation,Francois de Perrier,2011-01-07 08:00:00,2011-01-07 08:23:00
38,Amend Request for Quotation,Penn Osterwalder,2011-01-07 09:19:00,2011-01-07 09:28:00
38,Analyze Request for Quotation,Karel de Groot,2011-01-07 13:47:00,2011-01-07 14:23:00
38,Send Request for Quotation to Supplier,Karel de Groot,2011-01-08 03:56:00,2011-01-08 04:11:00
38,Create Quotation comparison Map,Magdalena Predutta,2011-01-08 05:46:00,2011-01-08 11:02:00
38,Analyze Quotation Comparison Map,Elvira Lores,2011-01-08 17:45:00,2011-01-08 18:07:00
38,Choose best option,Nico Ojenbeer,2011-01-08 18:07:00,2011-01-08 18:07:00
38,Settle Conditions With Supplier,Magdalena Predutta,2011-01-09 03:11:00,2011-01-09 17:14:00
38,Create Purchase Order,Magdalena Predutta,2011-01-10 03:15:00,2011-01-10 03:28:00
38,Confirm Purchase Order,Carmen Finacse,2011-01-11 01:52:00,2011-01-11 01:57:00
38,Deliver Goods Services,Karen Clarens,2011-01-11 20:23:00,2011-01-13 07:41:00
38,Release Purchase Order,Alberto Duport,2011-01-13 15:15:00,2011-01-13 15:16:00
38,Approve Purchase Order for payment,Karel de Groot,2011-01-14 00:48:00,2011-01-14 00:49:00
38,Send Invoice,Kiu Kan,2011-01-15 19:37:00,2011-01-15 19:37:00
38,Release Supplier's Invoice,Karalda Nimwada,2011-01-16 09:58:00,2011-01-16 10:04:00
38,Settle Dispute With Supplier,Pedro Alvares,2011-01-16 10:10:00,2011-01-16 10:32:00
38,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-01-16 10:32:00,2011-01-16 10:32:00
38,Pay Invoice,Pedro Alvares,2011-01-16 10:42:00,2011-01-16 10:53:00
38,End,End,2011-01-16 10:53:00,2011-01-16 10:53:00
31,Start,Start,2011-01-04 12:38:00,2011-01-04 12:38:00
31,Create Purchase Requisition,Elvira Lores,2011-01-04 12:38:00,2011-01-04 13:22:00
31,Analyze Purchase Requisition,Heinz Gutschmidt,2011-01-05 10:34:00,2011-01-05 10:41:00
31,Create Request for Quotation,Francis Odell,2011-01-05 10:47:00,2011-01-05 10:49:00
31,Analyze Request for Quotation,Francois de Perrier,2011-01-06 14:35:00,2011-01-06 15:13:00
31,Amend Request for Quotation,Anne Olwada,2011-01-06 16:05:00,2011-01-06 16:12:00
31,Analyze Request for Quotation,Karel de Groot,2011-01-06 22:33:00,2011-01-06 22:54:00
31,Send Request for Quotation to Supplier,Magdalena Predutta,2011-01-07 04:17:00,2011-01-07 04:30:00
31,Create Quotation comparison Map,Karel de Groot,2011-01-07 08:27:00,2011-01-07 13:28:00
31,Analyze Quotation Comparison Map,Miu Hanwan,2011-01-07 20:02:00,2011-01-07 20:21:00
31,Choose best option,Tesca Lobes,2011-01-07 20:21:00,2011-01-07 20:21:00
31,Settle Conditions With Supplier,Karel de Groot,2011-01-08 05:11:00,2011-01-08 09:18:00
31,Create Purchase Order,Karel de Groot,2011-01-08 09:51:00,2011-01-08 10:02:00
31,Confirm Purchase Order,Sean Manney,2011-01-08 13:59:00,2011-01-08 14:14:00
31,Deliver Goods Services,Karen Clarens,2011-01-08 22:31:00,2011-01-09 22:52:00
31,Release Purchase Order,Christian Francois,2011-01-10 06:06:00,2011-01-10 06:07:00
31,Approve Purchase Order for payment,Francois de Perrier,2011-01-11 00:26:00,2011-01-11 00:27:00
31,Send Invoice,Carmen Finacse,2011-01-11 06:09:00,2011-01-11 06:09:00
31,Release Supplier's Invoice,Pedro Alvares,2011-01-11 20:33:00,2011-01-11 20:35:00
31,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-01-11 20:35:00,2011-01-11 20:35:00
31,Pay Invoice,Karalda Nimwada,2011-01-11 21:09:00,2011-01-11 21:16:00
31,End,End,2011-01-11 21:16:00,2011-01-11 21:16:00
76,Start,Start,2011-01-10 06:42:00,2011-01-10 06:42:00
76,Create Purchase Requisition,Fjodor Kowalski,2011-01-10 06:42:00,2011-01-10 07:23:00
76,Analyze Purchase Requisition,Francis Odell,2011-01-11 02:05:00,2011-01-11 02:09:00
76,Create Request for Quotation,Francis Odell,2011-01-11 02:17:00,2011-01-11 02:18:00
76,Analyze Request for Quotation,Magdalena Predutta,2011-01-12 04:23:00,2011-01-12 04:33:00
76,Amend Request for Quotation,Anne Olwada,2011-01-12 05:24:00,2011-01-12 05:30:00
76,Analyze Request for Quotation,Magdalena Predutta,2011-01-12 06:47:00,2011-01-12 07:15:00
76,Send Request for Quotation to Supplier,Karel de Groot,2011-01-13 23:26:00,2011-01-13 23:55:00
76,Create Quotation comparison Map,Francois de Perrier,2011-01-14 22:47:00,2011-01-15 02:20:00
76,Analyze Quotation Comparison Map,Immanuel Karagianni,2011-01-15 09:07:00,2011-01-15 09:17:00
76,Choose best option,Penn Osterwalder,2011-01-15 09:17:00,2011-01-15 09:17:00
76,Settle Conditions With Supplier,Francois de Perrier,2011-01-15 18:05:00,2011-01-16 00:05:00
76,Create Purchase Order,Francois de Perrier,2011-01-16 20:20:00,2011-01-16 20:31:00
76,Confirm Purchase Order,Kiu Kan,2011-01-17 05:35:00,2011-01-17 06:08:00
76,Deliver Goods Services,Karen Clarens,2011-01-18 16:38:00,2011-01-19 00:32:00
76,Release Purchase Order,Penn Osterwalder,2011-01-19 08:01:00,2011-01-19 08:02:00
76,Approve Purchase Order for payment,Francois de Perrier,2011-01-19 17:19:00,2011-01-19 17:20:00
76,Send Invoice,Carmen Finacse,2011-01-22 07:20:00,2011-01-22 07:20:00
76,Release Supplier's Invoice,Pedro Alvares,2011-01-22 21:50:00,2011-01-22 21:55:00
76,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-01-22 21:56:00,2011-01-22 21:56:00
76,Pay Invoice,Karalda Nimwada,2011-01-22 22:19:00,2011-01-22 22:24:00
76,End,End,2011-01-22 22:24:00,2011-01-22 22:24:00
103,Start,Start,2011-01-13 13:56:00,2011-01-13 13:56:00
103,Create Purchase Requisition,Nico Ojenbeer,2011-01-13 13:56:00,2011-01-13 14:07:00
103,Analyze Purchase Requisition,Maris Freeman,2011-01-14 13:05:00,2011-01-14 13:10:00
103,Create Request for Quotation,Heinz Gutschmidt,2011-01-14 13:14:00,2011-01-14 13:16:00
103,Analyze Request for Quotation,Karel de Groot,2011-01-14 18:54:00,2011-01-14 19:13:00
103,Send Request for Quotation to Supplier,Francois de Perrier,2011-01-15 17:03:00,2011-01-15 17:37:00
103,Create Quotation comparison Map,Karel de Groot,2011-01-15 18:03:00,2011-01-15 23:01:00
103,Analyze Quotation Comparison Map,Clement Duchot,2011-01-16 05:57:00,2011-01-16 06:16:00
103,Choose best option,Clement Duchot,2011-01-16 06:16:00,2011-01-16 06:16:00
103,Settle Conditions With Supplier,Magdalena Predutta,2011-01-16 11:26:00,2011-01-16 21:30:00
103,Create Purchase Order,Karel de Groot,2011-01-16 23:03:00,2011-01-16 23:09:00
103,Confirm Purchase Order,Esmeralda Clay,2011-01-17 06:09:00,2011-01-17 06:35:00
103,Deliver Goods Services,Esmeralda Clay,2011-01-18 16:26:00,2011-01-19 11:15:00
103,Release Purchase Order,Miu Hanwan,2011-01-19 18:57:00,2011-01-19 18:58:00
103,Approve Purchase Order for payment,Magdalena Predutta,2011-01-19 21:25:00,2011-01-19 21:26:00
103,Send Invoice,Kiu Kan,2011-01-20 12:11:00,2011-01-20 12:11:00
103,Release Supplier's Invoice,Karalda Nimwada,2011-01-21 02:33:00,2011-01-21 02:40:00
103,Authorize Supplier's Invoice payment,Karalda Nimwada,2011-01-21 02:40:00,2011-01-21 02:40:00
103,Pay Invoice,Karalda Nimwada,2011-01-21 03:45:00,2011-01-21 03:49:00
103,End,End,2011-01-21 03:49:00,2011-01-21 03:49:00
352,Start,Start,2011-02-18 19:19:00,2011-02-18 19:19:00
352,Create Purchase Requisition,Anne Olwada,2011-02-18 19:19:00,2011-02-18 20:09:00
352,Analyze Purchase Requisition,Heinz Gutschmidt,2011-02-19 16:55:00,2011-02-19 17:02:00
352,Create Request for Quotation,Heinz Gutschmidt,2011-02-19 17:09:00,2011-02-19 17:12:00
352,Analyze Request for Quotation,Magdalena Predutta,2011-02-20 07:08:00,2011-02-20 07:39:00
352,Send Request for Quotation to Supplier,Francois de Perrier,2011-02-20 12:50:00,2011-02-20 13:09:00
352,Create Quotation comparison Map,Magdalena Predutta,2011-02-20 13:20:00,2011-02-20 17:01:00
352,Analyze Quotation Comparison Map,Kim Passa,2011-02-21 00:01:00,2011-02-21 00:32:00
352,Choose best option,Anna Kaufmann,2011-02-21 00:32:00,2011-02-21 00:32:00
352,Settle Conditions With Supplier,Karel de Groot,2011-02-21 03:13:00,2011-02-21 09:26:00
352,Create Purchase Order,Magdalena Predutta,2011-02-22 08:28:00,2011-02-22 08:41:00
352,Confirm Purchase Order,Esmeralda Clay,2011-02-22 17:33:00,2011-02-22 17:48:00
352,Deliver Goods Services,Karen Clarens,2011-02-23 23:32:00,2011-02-25 05:39:00
352,Release Purchase Order,Nico Ojenbeer,2011-02-25 13:20:00,2011-02-25 13:21:00
352,Approve Purchase Order for payment,Francois de Perrier,2011-02-26 02:11:00,2011-02-26 02:12:00
352,Send Invoice,Esmeralda Clay,2011-02-26 13:22:00,2011-02-26 13:22:00
352,Release Supplier's Invoice,Karalda Nimwada,2011-02-27 03:42:00,2011-02-27 03:45:00
352,Authorize Supplier's Invoice payment,Pedro Alvares,2011-02-27 03:45:00,2011-02-27 03:45:00
352,Pay Invoice,Karalda Nimwada,2011-02-27 04:49:00,2011-02-27 05:00:00
352,End,End,2011-02-27 05:00:00,2011-02-27 05:00:00
110,Start,Start,2011-01-13 23:33:00,2011-01-13 23:33:00
110,Create Purchase Requisition,Esmana Liubiata,2011-01-13 23:33:00,2011-01-13 23:39:00
110,Analyze Purchase Requisition,Francis Odell,2011-01-14 14:07:00,2011-01-14 14:13:00
110,Create Request for Quotation,Heinz Gutschmidt,2011-01-14 14:17:00,2011-01-14 14:19:00
110,Analyze Request for Quotation,Magdalena Predutta,2011-01-17 02:02:00,2011-01-17 02:33:00
110,Amend Request for Quotation,Maris Freeman,2011-01-17 18:22:00,2011-01-17 18:46:00
110,Analyze Request for Quotation,Magdalena Predutta,2011-01-18 23:35:00,2011-01-19 00:00:00
110,Send Request for Quotation to Supplier,Francois de Perrier,2011-01-19 12:51:00,2011-01-19 13:07:00
110,Create Quotation comparison Map,Magdalena Predutta,2011-01-19 20:13:00,2011-01-19 21:25:00
110,Analyze Quotation Comparison Map,Fjodor Kowalski,2011-01-20 03:56:00,2011-01-20 04:19:00
110,Choose best option,Esmana Liubiata,2011-01-20 04:19:00,2011-01-20 04:19:00
110,Settle Conditions With Supplier,Magdalena Predutta,2011-01-21 11:28:00,2011-01-21 18:14:00
110,Create Purchase Order,Karel de Groot,2011-01-21 19:03:00,2011-01-21 19:14:00
